"Date de début";"Date de fin";"Organisme";"code zas";"Zas";"code site";"nom site";"type d'implantation";"Polluant";"type d'influence";"discriminant";"Réglementaire";"type d'évaluation";"procédure de mesure";"type de valeur";"valeur";"valeur brute";"unité de mesure";"taux de saisie";"couverture temporelle";"couverture de données";"code qualité";"validité"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31002";"TALENCE";"Urbaine";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"16.2";"16.23333";"µg-m3";;;;"R";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31002";"TALENCE";"Urbaine";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"26.3";"26.275";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31002";"TALENCE";"Urbaine";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"41";"41";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31002";"TALENCE";"Urbaine";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"54";"53.95";"µg-m3";;;;"A";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31002";"TALENCE";"Urbaine";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"39.1";"39.05";"µg-m3";;;;"A";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31002";"TALENCE";"Urbaine";"PM10";"Fond";"2";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"12.1";"12.125";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31002";"TALENCE";"Urbaine";"PM10";"Fond";"2";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"12.1";"12.05";"µg-m3";;;;"A";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31002";"TALENCE";"Urbaine";"PM10";"Fond";"2";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"12.3";"12.325";"µg-m3";;;;"A";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31002";"TALENCE";"Urbaine";"PM10";"Fond";"2";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"11.9";"11.9";"µg-m3";;;;"A";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31002";"TALENCE";"Urbaine";"PM10";"Fond";"2";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"12.3";"12.3";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31002";"TALENCE";"Urbaine";"PM10";"Fond";"2";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"13";"12.95";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31002";"TALENCE";"Urbaine";"PM10";"Fond";"2";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"15.3";"15.275";"µg-m3";;;;"A";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31002";"TALENCE";"Urbaine";"PM10";"Fond";"2";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"12.4";"12.425";"µg-m3";;;;"A";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31002";"TALENCE";"Urbaine";"PM2.5";"Fond";"3";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"6.1";"6.125";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31002";"TALENCE";"Urbaine";"PM2.5";"Fond";"3";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"5.9";"5.925";"µg-m3";;;;"A";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31002";"TALENCE";"Urbaine";"PM2.5";"Fond";"3";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"6.4";"6.35";"µg-m3";;;;"A";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31002";"TALENCE";"Urbaine";"PM2.5";"Fond";"3";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"5.8";"5.75";"µg-m3";;;;"A";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31002";"TALENCE";"Urbaine";"PM2.5";"Fond";"3";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"5.8";"5.825";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31002";"TALENCE";"Urbaine";"PM2.5";"Fond";"3";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"6";"5.95";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31002";"TALENCE";"Urbaine";"PM2.5";"Fond";"3";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"8.1";"8.125";"µg-m3";;;;"A";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31002";"TALENCE";"Urbaine";"PM2.5";"Fond";"3";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"6.3";"6.325";"µg-m3";;;;"A";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"SO2";"Industrielle";"1";"Oui";"mesures fixes";"Auto SO2 Conf app AF22M";"moyenne horaire brute";"1.4";"1.375";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"SO2";"Industrielle";"1";"Oui";"mesures fixes";"Auto SO2 Conf app AF22M";"moyenne horaire brute";"1";"1";"µg-m3";;;;"R";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"SO2";"Industrielle";"1";"Oui";"mesures fixes";"Auto SO2 Conf app AF22M";"moyenne horaire brute";"0.2";"0.175";"µg-m3";;;;"A";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"SO2";"Industrielle";"1";"Oui";"mesures fixes";"Auto SO2 Conf app AF22M";"moyenne horaire brute";"-0.1";"-0.05";"µg-m3";;;;"A";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"SO2";"Industrielle";"1";"Oui";"mesures fixes";"Auto SO2 Conf app AF22M";"moyenne horaire brute";"-0.1";"-0.05";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"SO2";"Industrielle";"1";"Oui";"mesures fixes";"Auto SO2 Conf app AF22M";"moyenne horaire brute";"0.2";"0.15";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"SO2";"Industrielle";"1";"Oui";"mesures fixes";"Auto SO2 Conf app AF22M";"moyenne horaire brute";"-0.1";"-0.1";"µg-m3";;;;"A";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"SO2";"Industrielle";"1";"Oui";"mesures fixes";"Auto SO2 Conf app AF22M";"moyenne horaire brute";"-0.1";"-0.1";"µg-m3";;;;"A";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"NO";"Fond";"1";"Oui";"mesures fixes";"Auto NO app AC32M";"moyenne horaire brute";"-0.1";"-0.05";"µg-m3";;;;"R";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"NO";"Fond";"1";"Oui";"mesures fixes";"Auto NO app AC32M";"moyenne horaire brute";"0.2";"0.16667";"µg-m3";;;;"R";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"NO";"Fond";"1";"Oui";"mesures fixes";"Auto NO app AC32M";"moyenne horaire brute";"0.2";"0.2";"µg-m3";;;;"R";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"NO";"Fond";"1";"Oui";"mesures fixes";"Auto NO app AC32M";"moyenne horaire brute";"0.3";"0.275";"µg-m3";;;;"R";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"NO";"Fond";"1";"Oui";"mesures fixes";"Auto NO app AC32M";"moyenne horaire brute";"0.7";"0.725";"µg-m3";;;;"R";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"NO";"Fond";"1";"Oui";"mesures fixes";"Auto NO app AC32M";"moyenne horaire brute";"3.1";"3.05";"µg-m3";;;;"R";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"NO";"Fond";"1";"Oui";"mesures fixes";"Auto NO app AC32M";"moyenne horaire brute";"5.8";"5.75";"µg-m3";;;;"R";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"NO";"Fond";"1";"Oui";"mesures fixes";"Auto NO app AC32M";"moyenne horaire brute";"3.8";"3.83333";"µg-m3";;;;"R";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"2.6";"2.575";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"2.6";"2.56667";"µg-m3";;;;"R";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"3";"2.96667";"µg-m3";;;;"R";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"9.2";"9.2";"µg-m3";;;;"A";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"20.9";"20.9";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"36.9";"36.9";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"43.3";"43.3";"µg-m3";;;;"A";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"29.2";"29.2";"µg-m3";;;;"R";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"O3";"Fond";"1";"Oui";"mesures fixes";"Auto O3 Conf app O342M";"moyenne horaire brute";"67.6";"67.575";"µg-m3";;;;"A";"4"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"O3";"Fond";"1";"Oui";"mesures fixes";"Auto O3 Conf app O342M";"moyenne horaire brute";"65.5";"65.525";"µg-m3";;;;"A";"4"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"O3";"Fond";"1";"Oui";"mesures fixes";"Auto O3 Conf app O342M";"moyenne horaire brute";"66";"65.95";"µg-m3";;;;"A";"4"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"O3";"Fond";"1";"Oui";"mesures fixes";"Auto O3 Conf app O342M";"moyenne horaire brute";"57.7";"57.725";"µg-m3";;;;"A";"4"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"O3";"Fond";"1";"Oui";"mesures fixes";"Auto O3 Conf app O342M";"moyenne horaire brute";"46.6";"46.575";"µg-m3";;;;"A";"4"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"O3";"Fond";"1";"Oui";"mesures fixes";"Auto O3 Conf app O342M";"moyenne horaire brute";"38.3";"38.3";"µg-m3";;;;"A";"4"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"O3";"Fond";"1";"Oui";"mesures fixes";"Auto O3 Conf app O342M";"moyenne horaire brute";"36.7";"36.675";"µg-m3";;;;"A";"4"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"O3";"Fond";"1";"Oui";"mesures fixes";"Auto O3 Conf app O342M";"moyenne horaire brute";"52.3";"52.25";"µg-m3";;;;"A";"4"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"2.5";"2.5";"µg-m3";;;;"R";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"2.8";"2.8";"µg-m3";;;;"R";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"3.3";"3.26667";"µg-m3";;;;"R";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"9.6";"9.625";"µg-m3";;;;"R";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"22";"21.975";"µg-m3";;;;"R";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"41.6";"41.625";"µg-m3";;;;"R";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"52.2";"52.15";"µg-m3";;;;"R";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"NOX as NO2";"Fond";"1";"Oui";"mesures fixes";"Auto NO2_NOx app AC32M";"moyenne horaire brute";"35.1";"35.06667";"µg-m3";;;;"R";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"PM10";"Fond";"2";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"13.5";"13.525";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"PM10";"Fond";"2";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"13.6";"13.575";"µg-m3";;;;"A";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"PM10";"Fond";"2";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"11.9";"11.875";"µg-m3";;;;"A";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"PM10";"Fond";"2";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"11.2";"11.15";"µg-m3";;;;"A";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"PM10";"Fond";"2";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"13";"12.975";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"PM10";"Fond";"2";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"13.5";"13.45";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"PM10";"Fond";"2";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"12.3";"12.3";"µg-m3";;;;"A";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"PM10";"Fond";"2";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"12.4";"12.425";"µg-m3";;;;"A";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"PM2.5";"Fond";"3";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"7.8";"7.825";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"PM2.5";"Fond";"3";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"7.2";"7.225";"µg-m3";;;;"A";"1"
"2026/03/30 02:00:00";"2026/03/30 03:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"PM2.5";"Fond";"3";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"5.7";"5.7";"µg-m3";;;;"A";"1"
"2026/03/30 03:00:00";"2026/03/30 04:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"PM2.5";"Fond";"3";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"5.8";"5.8";"µg-m3";;;;"A";"1"
"2026/03/30 04:00:00";"2026/03/30 05:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"PM2.5";"Fond";"3";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"6.2";"6.2";"µg-m3";;;;"A";"1"
"2026/03/30 05:00:00";"2026/03/30 06:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"PM2.5";"Fond";"3";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"5.9";"5.85";"µg-m3";;;;"A";"1"
"2026/03/30 06:00:00";"2026/03/30 07:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"PM2.5";"Fond";"3";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"5.7";"5.725";"µg-m3";;;;"A";"1"
"2026/03/30 07:00:00";"2026/03/30 08:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZAG01";"ZAG BORDEAUX";"FR31007";"BASSENS";"Urbaine";"PM2.5";"Fond";"3";"Oui";"mesures fixes";"Auto PM_Conf_app FIDAS 200E";"moyenne horaire brute";"6.6";"6.575";"µg-m3";;;;"A";"1"
"2026/03/30 00:00:00";"2026/03/30 01:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31008";"LE TEMPLE";"Rurale régionale";"NO";"Fond";"1";"Oui";"mesures fixes";"Auto NO Conf app APNA370";"moyenne horaire brute";"-0.3";"-0.275";"µg-m3";;;;"A";"1"
"2026/03/30 01:00:00";"2026/03/30 02:00:00";"ATMO NOUVELLE-AQUITAINE";"FR75ZRE02";"ZR NOUVELLE-AQUITAINE";"FR31008";"LE TEMPLE";"Rurale régionale";"NO";"Fond";"1";"Oui";"mesures fixes";"Auto NO Conf app APNA370";"moyenne horaire brute";"-0.1";"-0.13333";"µg-m3";;;;"R";"1"
