datetime,code_site,nom_site,NO2,O3,PM10,PM25,temperature,humidity,wind_speed,pressure,impact_index,impact_level
2026-03-28 01:00:00,FR19082,StMalo Rocabey,1.6,80.4,24.6,9.7,271.5,79.5,16.5,99190.0,12.4,faible
2026-03-28 01:00:00,FR20013,A7 SUD LYONNAIS,13.6,71.4,12.7,7.7,271.5,79.5,16.5,99190.0,12.6,faible
2026-03-28 01:00:00,FR20017,GERLAND,13.0,71.4,7.2,6.0,271.5,79.5,16.5,99190.0,11.71,faible
2026-03-28 01:00:00,FR20029,FEYZIN STADE,7.5,71.4,8.1,5.2,271.5,79.5,16.5,99190.0,10.6,faible
2026-03-28 01:00:00,FR20037,TERNAY,8.7,67.6,9.7,5.2,271.5,79.5,16.5,99190.0,10.72,faible
2026-03-28 01:00:00,FR20046,VAULX EN VELIN,6.0,60.8,9.7,1.8,271.5,79.5,16.5,99190.0,9.37,faible
2026-03-28 01:00:00,FR20047,COTIERE AIN,4.9,63.9,8.3,5.2,271.5,79.5,16.5,99190.0,9.4,faible
2026-03-28 01:00:00,FR20048,SAINT EXUPERY,8.6,53.0,10.8,9.1,271.5,79.5,16.5,99190.0,9.71,faible
2026-03-28 01:00:00,FR20049,HAUT BEAUJOLAIS,7.5,74.7,9.7,5.2,271.5,79.5,16.5,99190.0,11.1,faible
2026-03-28 01:00:00,FR20062,LYON Centre,14.5,48.4,9.8,8.0,271.5,79.5,16.5,99190.0,10.38,faible
2026-03-28 01:00:00,FR20069,Lyon Périphérique,32.7,71.4,13.1,5.2,271.5,79.5,16.5,99190.0,16.62,faible
2026-03-28 01:00:00,FR20070,LYON TRAFIC JAURES,20.1,71.4,12.4,5.2,271.5,79.5,16.5,99190.0,13.83,faible
2026-03-28 01:00:00,FR20077,Villefranche Centre ,14.9,34.9,10.4,9.0,271.5,79.5,16.5,99190.0,9.38,faible
2026-03-28 01:00:00,FR21001,Caen Chemin-Vert,5.6,68.4,11.4,7.6,271.5,79.5,16.5,99190.0,10.45,faible
2026-03-28 01:00:00,FR21019,IFS Caen sud,4.0,69.3,15.9,5.2,271.5,79.5,16.5,99190.0,10.63,faible
2026-03-28 01:00:00,FR21031,Alençon Météo-France,4.5,52.6,5.0,4.4,271.5,79.5,16.5,99190.0,7.85,faible
2026-03-28 01:00:00,FR21038,Cherbourg Hotel de Ville,3.3,71.2,20.2,11.0,271.5,79.5,16.5,99190.0,11.46,faible
2026-03-28 01:00:00,FR21039,Cherbourg PMF,2.3,71.4,9.7,10.4,271.5,79.5,16.5,99190.0,9.93,faible
2026-03-28 01:00:00,FR21040,Saint-Lô Eglise,2.2,67.0,10.4,5.2,271.5,79.5,16.5,99190.0,9.36,faible
2026-03-28 01:00:00,FR21041,Ouistreham Baie de l Orne,7.5,71.3,9.7,5.2,271.5,79.5,16.5,99190.0,10.79,faible
2026-03-28 01:00:00,FR21050,La Coulonche MERA,7.5,67.6,1.2,0.9,271.5,79.5,16.5,99190.0,9.21,faible
2026-03-28 01:00:00,FR22009,Ecole de Carling(9),41.1,71.4,26.1,5.2,271.5,79.5,16.5,99190.0,20.03,faible
2026-03-28 01:00:00,FR22054,Station de FORBACH,31.1,15.4,21.1,15.7,271.5,79.5,16.5,99190.0,12.74,faible
2026-03-28 01:00:00,FR23003,LA MEGRETAIS,1.6,71.4,1.7,1.3,271.5,79.5,16.5,99190.0,8.37,faible
2026-03-28 01:00:00,FR23068,FROSSAY,2.4,71.4,3.2,2.1,271.5,79.5,16.5,99190.0,8.76,faible
2026-03-28 01:00:00,FR23070,S ETIENNE DE MONTLUC,2.5,71.4,2.5,1.8,271.5,79.5,16.5,99190.0,8.68,faible
2026-03-28 01:00:00,FR23075,JULES VERNE,2.6,71.4,9.7,5.2,271.5,79.5,16.5,99190.0,9.75,faible
2026-03-28 01:00:00,FR23078,SAINT EXUPERY,3.8,61.8,6.2,8.9,271.5,79.5,16.5,99190.0,8.89,faible
2026-03-28 01:00:00,FR23110,LEON BLUM,4.0,71.0,2.2,1.4,271.5,79.5,16.5,99190.0,8.91,faible
2026-03-28 01:00:00,FR23120,BEAUX ARTS,5.7,71.4,6.9,5.0,271.5,79.5,16.5,99190.0,10.06,faible
2026-03-28 01:00:00,FR23123,MAZAGRAN,1.9,52.8,4.2,3.6,271.5,79.5,16.5,99190.0,7.18,faible
2026-03-28 01:00:00,FR23124,LA TARDIERE,2.6,56.4,8.4,5.3,271.5,79.5,16.5,99190.0,8.25,faible
2026-03-28 01:00:00,FR23150,APPENTIS,4.0,56.8,9.7,5.2,271.5,79.5,16.5,99190.0,8.74,faible
2026-03-28 01:00:00,FR23152,DELACROIX,2.5,64.6,2.8,1.7,271.5,79.5,16.5,99190.0,8.1,faible
2026-03-28 01:00:00,FR23157,EPINETTES,7.5,65.5,9.7,5.2,271.5,79.5,16.5,99190.0,10.27,faible
2026-03-28 01:00:00,FR23163,Fillé,7.5,56.2,9.7,5.2,271.5,79.5,16.5,99190.0,9.44,faible
2026-03-28 01:00:00,FR23174,GUEDOU,6.2,71.4,9.7,5.2,271.5,79.5,16.5,99190.0,10.52,faible
2026-03-28 01:00:00,FR23175,CLOS DES BEAUVAIS,7.5,57.1,9.7,5.2,271.5,79.5,16.5,99190.0,9.52,faible
2026-03-28 01:00:00,FR23177,SAINT-DENIS D'ANJOU,2.7,44.6,5.8,4.7,271.5,79.5,16.5,99190.0,6.87,faible
2026-03-28 01:00:00,FR23178,PARSCAU DU PLESSIS,2.4,71.4,1.9,1.5,271.5,79.5,16.5,99190.0,8.57,faible
2026-03-28 01:00:00,FR23181,PARC PAYSAGER,2.0,71.4,9.7,5.2,271.5,79.5,16.5,99190.0,9.62,faible
2026-03-28 01:00:00,FR23182,SOURCES,5.0,52.6,6.7,5.6,271.5,79.5,16.5,99190.0,8.23,faible
2026-03-28 01:00:00,FR23188,CIM BOUTEILLERIE,4.6,67.2,4.1,2.7,271.5,79.5,16.5,99190.0,8.99,faible
2026-03-28 01:00:00,FR23230,GASPARD,7.5,75.3,9.7,5.2,271.5,79.5,16.5,99190.0,11.15,faible
2026-03-28 01:00:00,FR23238,LEVOYER,7.5,71.4,8.1,3.8,271.5,79.5,16.5,99190.0,10.54,faible
2026-03-28 01:00:00,FR23239,LA CHABOSSIERE,3.5,71.4,3.7,2.4,271.5,79.5,16.5,99190.0,9.07,faible
2026-03-28 01:00:00,FR23242,BD DU ROI RENE,9.2,71.4,10.1,4.2,271.5,79.5,16.5,99190.0,11.17,faible
2026-03-28 01:00:00,FR23249,LA CAME,1.8,71.4,1.8,1.2,271.5,79.5,16.5,99190.0,8.42,faible
2026-03-28 01:00:00,FR23251,FRERES GONCOURT,8.4,71.4,5.6,1.9,271.5,79.5,16.5,99190.0,10.33,faible
2026-03-28 01:00:00,FR23252,LA PAIX,4.9,71.4,9.7,5.5,271.5,79.5,16.5,99190.0,10.26,faible
2026-03-28 01:00:00,FR24007,ANTIBES JEAN MOULIN,16.3,57.0,9.7,5.2,271.5,79.5,16.5,99190.0,11.39,faible
2026-03-28 01:00:00,FR24009,CANNES BROUSSAILLES,5.2,71.1,6.8,4.7,271.5,79.5,16.5,99190.0,9.9,faible
2026-03-28 01:00:00,FR24011,NICE OUEST BOTANIQUE,7.5,76.1,9.7,5.2,271.5,79.5,16.5,99190.0,11.22,faible
2026-03-28 01:00:00,FR24014,CIANS,7.5,84.0,9.7,5.2,271.5,79.5,16.5,99190.0,11.93,faible
2026-03-28 01:00:00,FR24021,PEILLON,7.5,71.4,4.4,2.7,271.5,79.5,16.5,99190.0,10.03,faible
2026-03-28 01:00:00,FR24033,GAP COMMANDERIE,10.1,58.7,12.3,5.2,271.5,79.5,16.5,99190.0,10.54,faible
2026-03-28 01:00:00,FR24035,NICE PROMENADE,7.3,71.4,11.3,7.1,271.5,79.5,16.5,99190.0,11.05,faible
2026-03-28 01:00:00,FR24036,NICE ARSON,16.1,60.7,7.5,3.6,271.5,79.5,16.5,99190.0,11.34,faible
2026-03-28 01:00:00,FR24038,GAP JEAN JAURES,12.6,71.4,18.4,11.1,271.5,79.5,16.5,99190.0,13.25,faible
2026-03-28 01:00:00,FR24039,Obs Haute-Provence,7.5,83.9,2.9,2.2,271.5,79.5,16.5,99190.0,10.94,faible
2026-03-28 01:00:00,FR24040,Cheiron,7.5,89.2,9.7,5.2,271.5,79.5,16.5,99190.0,12.4,faible
2026-03-28 01:00:00,FR25036,Espace du Palais,13.5,58.3,6.4,5.5,271.5,79.5,16.5,99190.0,10.52,faible
2026-03-28 01:00:00,FR25039,Evreux Centre,3.3,44.8,7.6,6.3,271.5,79.5,16.5,99190.0,7.31,faible
2026-03-28 01:00:00,FR25040,Mesnil Esnard,7.5,53.3,9.7,5.2,271.5,79.5,16.5,99190.0,9.18,faible
2026-03-28 01:00:00,FR25043,Centre Hospitalier,8.3,51.2,5.5,4.7,271.5,79.5,16.5,99190.0,8.62,faible
2026-03-28 01:00:00,FR25048,Petit Quevilly,6.2,71.4,4.4,3.8,271.5,79.5,16.5,99190.0,9.8,faible
2026-03-28 01:00:00,FR25049,Base loisirs Poses,7.5,45.0,6.6,5.5,271.5,79.5,16.5,99190.0,8.07,faible
2026-03-28 01:00:00,FR25050,Bures-en-bray,7.5,65.3,9.7,5.2,271.5,79.5,16.5,99190.0,10.25,faible
2026-03-28 01:00:00,FR25051,Dieppe prox-auto,8.5,71.4,16.1,3.5,271.5,79.5,16.5,99190.0,11.73,faible
2026-03-28 01:00:00,FR25053,Rouen Proxi Quai de Paris,14.9,71.4,4.4,7.4,271.5,79.5,16.5,99190.0,11.83,faible
2026-03-28 01:00:00,FR25054,Petit-Quevilly Sud 3,8.9,71.4,9.4,5.2,271.5,79.5,16.5,99190.0,11.06,faible
2026-03-28 01:00:00,FR25055,Dieppe Golf,7.5,78.2,16.0,9.7,271.5,79.5,16.5,99190.0,12.4,faible
2026-03-28 01:00:00,FR26005,Dijon Péjoces,16.9,71.4,11.9,8.0,271.5,79.5,16.5,99190.0,13.22,faible
2026-03-28 01:00:00,FR26012,Morvan,2.1,41.7,7.3,3.2,271.5,79.5,16.5,99190.0,6.59,faible
2026-03-28 01:00:00,FR26014,Dijon Trémouille,19.0,71.4,9.4,5.2,271.5,79.5,16.5,99190.0,13.23,faible
2026-03-28 01:00:00,FR26016,Sens,11.7,61.2,12.0,5.2,271.5,79.5,16.5,99190.0,11.07,faible
2026-03-28 01:00:00,FR26017,Nevers,8.6,39.9,13.8,11.8,271.5,79.5,16.5,99190.0,9.03,faible
2026-03-28 01:00:00,FR26019,Auxerre,7.5,60.3,9.0,7.4,271.5,79.5,16.5,99190.0,9.82,faible
2026-03-28 01:00:00,FR26094,Dijon Ardennes,13.0,71.4,17.9,14.5,271.5,79.5,16.5,99190.0,13.43,faible
2026-03-28 01:00:00,FR27002,ROUSSILLON,10.9,70.1,4.1,5.2,271.5,79.5,16.5,99190.0,10.72,faible
2026-03-28 01:00:00,FR27003,ROCHES DE CONDRIEU,4.1,76.6,9.7,5.2,271.5,79.5,16.5,99190.0,10.54,faible
2026-03-28 01:00:00,FR27005,Sablons,3.4,73.5,9.7,5.2,271.5,79.5,16.5,99190.0,10.11,faible
2026-03-28 01:00:00,FR27007,Bourgoin-Jallieu,8.4,49.9,6.6,5.6,271.5,79.5,16.5,99190.0,8.7,faible
2026-03-28 01:00:00,FR27010,Plateau de Bonnevaux,3.6,67.3,9.7,5.2,271.5,79.5,16.5,99190.0,9.6,faible
2026-03-28 01:00:00,FR27011,A7 Salaise Ouest,23.4,71.4,9.7,2.7,271.5,79.5,16.5,99190.0,14.09,faible
2026-03-28 01:00:00,FR28010,Harnes Serres,4.5,54.6,9.7,5.2,271.5,79.5,16.5,99190.0,8.65,faible
2026-03-28 01:00:00,FR28022,St-Laurent-Blangy,5.0,59.7,11.5,10.1,271.5,79.5,16.5,99190.0,9.67,faible
2026-03-28 01:00:00,FR28028,Bethune Stade,4.5,71.2,8.1,6.0,271.5,79.5,16.5,99190.0,9.98,faible
2026-03-28 01:00:00,FR28033,Noeux-les-Mines,7.5,71.4,9.6,5.2,271.5,79.5,16.5,99190.0,10.79,faible
2026-03-28 01:00:00,FR29424,SAINT ETIENNE SUD,28.2,35.0,9.3,7.7,271.5,79.5,16.5,99190.0,12.04,faible
2026-03-28 01:00:00,FR29426,SAINT-CHAMOND,7.5,50.9,9.7,7.6,271.5,79.5,16.5,99190.0,9.08,faible
2026-03-28 01:00:00,FR29439,LA TALAUDIERE,16.0,40.0,14.8,13.1,271.5,79.5,16.5,99190.0,10.81,faible
2026-03-28 01:00:00,FR29441,ST ETIENNE BD URBAIN ,51.5,71.4,13.4,5.2,271.5,79.5,16.5,99190.0,20.68,faible
2026-03-28 01:00:00,FR30019,Epinal,10.2,18.2,10.2,9.1,271.5,79.5,16.5,99190.0,6.86,faible
2026-03-28 01:00:00,FR30021,Fléville,7.5,71.4,20.3,5.2,271.5,79.5,16.5,99190.0,12.11,faible
2026-03-28 01:00:00,FR30026,Luneville,18.2,71.4,9.7,15.7,271.5,79.5,16.5,99190.0,13.58,faible
2026-03-28 01:00:00,FR30027,Frolois,7.5,71.4,17.9,5.2,271.5,79.5,16.5,99190.0,11.82,faible
2026-03-28 01:00:00,FR30028,Schlucht,1.9,71.4,9.7,5.2,271.5,79.5,16.5,99190.0,9.6,faible
2026-03-28 01:00:00,FR30030,Neuves-Maisons,7.5,71.4,56.8,5.2,271.5,79.5,16.5,99190.0,16.63,faible
2026-03-28 01:00:00,FR30032,Heming,6.2,71.4,26.8,5.2,271.5,79.5,16.5,99190.0,12.64,faible
2026-03-28 01:00:00,FR30033,Jonville en Woevre,3.5,51.6,13.1,8.1,271.5,79.5,16.5,99190.0,8.73,faible
2026-03-28 01:00:00,FR30034,Nancy-Charles III,15.2,36.7,22.2,18.0,271.5,79.5,16.5,99190.0,11.49,faible
2026-03-28 01:00:00,FR30036,Nancy-Libération,42.6,71.4,9.7,17.6,271.5,79.5,16.5,99190.0,18.9,faible
2026-03-28 01:00:00,FR30037,Nancy-Brabois 2,8.7,65.4,9.7,5.2,271.5,79.5,16.5,99190.0,10.52,faible
2026-03-28 01:00:00,FR31001,GRAND PARC,12.5,52.7,16.4,5.2,271.5,79.5,16.5,99190.0,11.03,faible
2026-03-28 01:00:00,FR31002,TALENCE,24.7,36.5,14.3,9.7,271.5,79.5,16.5,99190.0,12.14,faible
2026-03-28 01:00:00,FR31007,BASSENS,11.7,59.8,19.0,11.6,271.5,79.5,16.5,99190.0,12.11,faible
2026-03-28 01:00:00,FR31008,LE TEMPLE,1.2,25.9,9.7,5.2,271.5,79.5,16.5,99190.0,5.37,faible
2026-03-28 01:00:00,FR31010,AMBES,13.3,28.2,9.7,5.2,271.5,79.5,16.5,99190.0,8.17,faible
2026-03-28 01:00:00,FR31013,BILLERE,12.6,28.7,12.6,9.6,271.5,79.5,16.5,99190.0,8.63,faible
2026-03-28 01:00:00,FR31016,SAINT-CROUTS,12.7,26.4,9.7,5.2,271.5,79.5,16.5,99190.0,7.88,faible
2026-03-28 01:00:00,FR31017,ANGLET,27.1,71.4,18.9,13.8,271.5,79.5,16.5,99190.0,16.54,faible
2026-03-28 01:00:00,FR31020,LACQ,9.1,71.4,9.7,5.2,271.5,79.5,16.5,99190.0,11.14,faible
2026-03-28 01:00:00,FR31021,LABASTIDE CEZERACQ,8.1,17.4,9.6,5.2,271.5,79.5,16.5,99190.0,6.08,faible
2026-03-28 01:00:00,FR31024,MOURENX,3.5,71.4,9.7,5.2,271.5,79.5,16.5,99190.0,9.95,faible
2026-03-28 01:00:00,FR31026,TARTAS Pelletrin,7.5,71.4,16.5,5.2,271.5,79.5,16.5,99190.0,11.64,faible
2026-03-28 01:00:00,FR31033,PERIGUEUX,21.9,23.7,14.4,12.0,271.5,79.5,16.5,99190.0,10.51,faible
2026-03-28 01:00:00,FR31039,PAU TOURASSE,17.6,71.4,17.7,5.2,271.5,79.5,16.5,99190.0,13.95,faible
2026-03-28 01:00:00,FR31040,MARMANDE,5.4,71.4,13.7,8.6,271.5,79.5,16.5,99190.0,11.01,faible
2026-03-28 01:00:00,FR31043,Biarritz-hippodrome,16.8,51.9,18.3,8.0,271.5,79.5,16.5,99190.0,12.24,faible
2026-03-28 01:00:00,FR31045,Bordeaux_GAUTIER,31.7,71.4,23.6,10.2,271.5,79.5,16.5,99190.0,17.94,faible
2026-03-28 01:00:00,FR31055,MONT-DE-MARSAN - MIDOUZE,6.5,25.6,6.7,4.4,271.5,79.5,16.5,99190.0,6.07,faible
2026-03-28 01:00:00,FR31057,Floirac Branne,16.5,71.4,25.3,5.2,271.5,79.5,16.5,99190.0,14.66,faible
2026-03-28 01:00:00,FR32001,Chalon Centre Ville,16.6,71.4,9.7,6.0,271.5,79.5,16.5,99190.0,12.79,faible
2026-03-28 01:00:00,FR32002,Champforgueil,26.9,20.3,12.7,12.9,271.5,79.5,16.5,99190.0,11.11,faible
2026-03-28 01:00:00,FR32005,Montceau-les-Mines 9me écluse,5.9,35.0,12.3,9.5,271.5,79.5,16.5,99190.0,7.72,faible
2026-03-28 01:00:00,FR32006,Macon Paul Bert,23.7,39.1,9.7,16.1,271.5,79.5,16.5,99190.0,11.89,faible
2026-03-28 01:00:00,FR33101,PASTEUR,3.7,71.4,7.5,5.9,271.5,79.5,16.5,99190.0,9.75,faible
2026-03-28 01:00:00,FR33102,CHAMBERY LE HAUT,7.5,57.8,9.7,5.2,271.5,79.5,16.5,99190.0,9.58,faible
2026-03-28 01:00:00,FR33105,Chambéry Trafic,10.7,71.4,6.0,5.2,271.5,79.5,16.5,99190.0,11.03,faible
2026-03-28 01:00:00,FR33113,Maurienne Trafic,2.0,71.4,1.3,5.2,271.5,79.5,16.5,99190.0,8.58,faible
2026-03-28 01:00:00,FR33120,CHAMONIX,11.4,43.5,9.8,5.2,271.5,79.5,16.5,99190.0,9.15,faible
2026-03-28 01:00:00,FR33121,Albertville,9.1,51.0,7.4,6.1,271.5,79.5,16.5,99190.0,9.07,faible
2026-03-28 01:00:00,FR33122,La Léchère,7.5,71.4,21.2,5.2,271.5,79.5,16.5,99190.0,12.23,faible
2026-03-28 01:00:00,FR33201,LOVERCHY,14.5,44.8,12.7,9.0,271.5,79.5,16.5,99190.0,10.47,faible
2026-03-28 01:00:00,FR33203,ANNECY Rocade,12.9,71.4,13.9,5.2,271.5,79.5,16.5,99190.0,12.48,faible
2026-03-28 01:00:00,FR33211,ANNEMASSE,16.0,53.9,8.7,6.9,271.5,79.5,16.5,99190.0,11.01,faible
2026-03-28 01:00:00,FR33212,GAILLARD,7.5,34.0,7.6,6.5,271.5,79.5,16.5,99190.0,7.25,faible
2026-03-28 01:00:00,FR33220,PASSY,7.1,35.2,14.3,11.6,271.5,79.5,16.5,99190.0,8.34,faible
2026-03-28 01:00:00,FR33232,BOSSONS,9.7,71.4,5.7,5.2,271.5,79.5,16.5,99190.0,10.78,faible
2026-03-28 01:00:00,FR33302,St Germain/Rhône,2.7,71.4,6.9,5.5,271.5,79.5,16.5,99190.0,9.44,faible
2026-03-28 01:00:00,FR33305,Bourg-en-Bresse,6.5,39.6,12.3,10.3,271.5,79.5,16.5,99190.0,8.3,faible
2026-03-28 01:00:00,FR34013,Gambetta,11.0,71.4,15.6,5.2,271.5,79.5,16.5,99190.0,12.28,faible
2026-03-28 01:00:00,FR34017,Marigny-les-usages,7.5,50.5,9.7,5.2,271.5,79.5,16.5,99190.0,8.93,faible
2026-03-28 01:00:00,FR34024,Joué lès Tours,5.7,60.9,10.1,6.9,271.5,79.5,16.5,99190.0,9.6,faible
2026-03-28 01:00:00,FR34025,La Bruyère,4.3,71.4,8.4,6.1,271.5,79.5,16.5,99190.0,10.0,faible
2026-03-28 01:00:00,FR34026,Tours péri-urbaine,7.5,64.7,9.7,5.2,271.5,79.5,16.5,99190.0,10.2,faible
2026-03-28 01:00:00,FR34028,Pompidou,9.9,71.4,11.3,6.5,271.5,79.5,16.5,99190.0,11.57,faible
2026-03-28 01:00:00,FR34029,La_Source-CNRS,10.9,61.7,11.0,7.9,271.5,79.5,16.5,99190.0,10.95,faible
2026-03-28 01:00:00,FR34030,Bourges-Baffier,11.2,71.4,10.7,5.2,271.5,79.5,16.5,99190.0,11.72,faible
2026-03-28 01:00:00,FR34032,Leblanc,10.3,43.0,13.5,11.2,271.5,79.5,16.5,99190.0,9.61,faible
2026-03-28 01:00:00,FR34038,Verneuil,2.6,22.5,9.7,6.9,271.5,79.5,16.5,99190.0,5.45,faible
2026-03-28 01:00:00,FR34041,Fulbert,7.5,51.5,10.2,7.9,271.5,79.5,16.5,99190.0,9.21,faible
2026-03-28 01:00:00,FR34043,Oysonville,6.0,51.5,9.7,5.2,271.5,79.5,16.5,99190.0,8.7,faible
2026-03-28 01:00:00,FR34046,Dreux Centre,3.7,44.2,8.5,6.2,271.5,79.5,16.5,99190.0,7.45,faible
2026-03-28 01:00:00,FR34047,Saint-Remy,7.4,71.4,6.2,5.2,271.5,79.5,16.5,99190.0,10.35,faible
2026-03-28 01:00:00,FR34048,Chartres_trafic,8.7,71.4,9.7,6.0,271.5,79.5,16.5,99190.0,11.1,faible
2026-03-28 01:00:00,FR34051,Chateauroux Sud,7.0,69.0,14.8,11.9,271.5,79.5,16.5,99190.0,11.43,faible
2026-03-28 01:00:00,FR34054,Faverolles,7.5,53.2,9.7,5.2,271.5,79.5,16.5,99190.0,9.17,faible
2026-03-28 01:00:00,FR34056,Montierchaume,7.5,55.8,9.7,5.2,271.5,79.5,16.5,99190.0,9.4,faible
2026-03-28 01:00:00,FR34061,Blois nord,6.9,52.9,13.6,9.8,271.5,79.5,16.5,99190.0,9.71,faible
2026-03-28 01:00:00,FR34063,Blois_trafic,9.9,71.4,9.7,7.4,271.5,79.5,16.5,99190.0,11.42,faible
2026-03-28 01:00:00,FR34064,Montargis_trafic,12.3,71.4,9.7,9.4,271.5,79.5,16.5,99190.0,12.03,faible
2026-03-28 01:00:00,FR34066,Montargis Les Cites,6.0,59.2,9.2,7.2,271.5,79.5,16.5,99190.0,9.42,faible
2026-03-28 01:00:00,FR34067,St Jean de la Ruelle,9.7,71.4,11.2,8.8,271.5,79.5,16.5,99190.0,11.63,faible
2026-03-28 01:00:00,FR35002,ST JUNIEN - Fontaine,8.0,20.8,13.2,5.2,271.5,79.5,16.5,99190.0,6.81,faible
2026-03-28 01:00:00,FR35004,BRIVE - Dalton,8.3,35.3,10.4,5.2,271.5,79.5,16.5,99190.0,7.82,faible
2026-03-28 01:00:00,FR35006,TULLE - Hugo,10.6,26.7,9.2,5.2,271.5,79.5,16.5,99190.0,7.4,faible
2026-03-28 01:00:00,FR35007,PALAIS S/ V.- Garros,7.5,46.8,18.0,12.3,271.5,79.5,16.5,99190.0,9.96,faible
2026-03-28 01:00:00,FR35010,LIMOGES - Aine,25.2,71.4,18.8,5.2,271.5,79.5,16.5,99190.0,15.72,faible
2026-03-28 01:00:00,FR35012,LA NOUAILLE - MERA,7.5,87.3,9.7,5.2,271.5,79.5,16.5,99190.0,12.23,faible
2026-03-28 01:00:00,FR35019,SAILLAT - Ipaper,4.4,71.4,14.9,5.2,271.5,79.5,16.5,99190.0,10.78,faible
2026-03-28 01:00:00,FR35027,LIMOGES - BERLAND,22.2,20.9,16.4,14.0,271.5,79.5,16.5,99190.0,10.66,faible
2026-03-28 01:00:00,FR36001,Valence Périurb. Sud,6.5,71.2,9.7,5.2,271.5,79.5,16.5,99190.0,10.57,faible
2026-03-28 01:00:00,FR36002,Valence Urb. Centre,6.6,67.7,6.8,5.5,271.5,79.5,16.5,99190.0,9.93,faible
2026-03-28 01:00:00,FR36019,Romans-sur-Isère,7.5,67.5,8.7,7.3,271.5,79.5,16.5,99190.0,10.43,faible
2026-03-28 01:00:00,FR36021,Drôme Rurale Sud-SND,2.4,77.9,4.8,4.0,271.5,79.5,16.5,99190.0,9.63,faible
2026-03-28 01:00:00,FR36032,A7 Valence Est,11.1,71.4,12.8,5.2,271.5,79.5,16.5,99190.0,11.96,faible
2026-03-28 01:00:00,FR37001,ST de Baie mahault,4.2,32.3,9.7,5.2,271.5,79.5,16.5,99190.0,6.59,faible
2026-03-28 01:00:00,FR37006,PTP-VICTOIRE,16.9,31.6,7.5,3.4,271.5,79.5,16.5,99190.0,8.89,faible
2026-03-28 01:00:00,FR37010,BT_PICHON,17.7,30.9,5.1,2.4,271.5,79.5,16.5,99190.0,8.65,faible
2026-03-28 01:00:00,FR37040,ABYMES RN1,5.8,71.4,8.2,5.2,271.5,79.5,16.5,99190.0,10.25,faible
2026-03-28 01:00:00,FR37041,Anse-Bertrand Campêche,7.5,71.4,14.0,5.2,271.5,79.5,16.5,99190.0,11.33,faible
2026-03-28 01:00:00,FR38001,LYC. LISLET GEOFFROY,10.6,10.7,10.8,3.4,271.5,79.5,16.5,99190.0,6.08,faible
2026-03-28 01:00:00,FR38009,Ecole La Marine,16.0,71.4,9.7,5.2,271.5,79.5,16.5,99190.0,12.62,faible
2026-03-28 01:00:00,FR38011,Station Luther King,7.5,10.9,16.6,5.2,271.5,79.5,16.5,99190.0,6.23,faible
2026-03-28 01:00:00,FR38014,Ligne Paradis,8.3,8.7,5.2,5.2,271.5,79.5,16.5,99190.0,4.8,faible
2026-03-28 01:00:00,FR38016,Station Bourg-Murat,2.4,20.7,2.9,5.2,271.5,79.5,16.5,99190.0,4.32,faible
2026-03-28 01:00:00,FR38017,Grand Coude,7.5,71.4,5.4,1.9,271.5,79.5,16.5,99190.0,10.11,faible
2026-03-28 01:00:00,FR38018,Centre Penitencier,8.2,71.4,9.7,5.2,271.5,79.5,16.5,99190.0,10.95,faible
2026-03-28 01:00:00,FR38020,Plateau Caillou,2.3,20.2,4.1,5.2,271.5,79.5,16.5,99190.0,4.41,faible
2026-03-28 01:00:00,FR38021,Grand Fond,4.5,23.1,9.7,5.2,271.5,79.5,16.5,99190.0,5.83,faible
2026-03-28 01:00:00,FR38022,Chaussée Royale,7.5,71.4,12.8,4.1,271.5,79.5,16.5,99190.0,11.13,faible
2026-03-28 01:00:00,FR38024,RDT SAINT-LEU,14.2,71.4,11.9,7.2,271.5,79.5,16.5,99190.0,12.6,faible
2026-03-28 01:00:00,FR38098,Sarda Garriga,4.5,71.4,9.7,5.2,271.5,79.5,16.5,99190.0,10.16,faible
2026-03-28 01:00:00,FR39008,Ville de Schoelcher,7.5,71.4,7.9,3.4,271.5,79.5,16.5,99190.0,10.49,faible
2026-03-28 01:00:00,FR39009,Lamentin,5.5,41.7,9.7,5.2,271.5,79.5,16.5,99190.0,7.71,faible
2026-03-28 01:00:00,FR39010,Concorde,8.4,71.4,9.7,5.2,271.5,79.5,16.5,99190.0,10.99,faible
2026-03-28 01:00:00,FR39011,Reneville,6.7,71.4,17.4,5.2,271.5,79.5,16.5,99190.0,11.58,faible
2026-03-28 01:00:00,FR39014,Sainte_Luce,0.9,65.8,10.9,5.0,271.5,79.5,16.5,99190.0,9.03,faible
2026-03-28 01:00:00,FR39015,Fort-de-France - Hôtel de ville,7.5,71.4,8.2,3.6,271.5,79.5,16.5,99190.0,10.54,faible
2026-03-28 01:00:00,FR39016,Robert Bourg,7.5,80.8,8.6,3.7,271.5,79.5,16.5,99190.0,11.44,faible
2026-03-28 01:00:00,FR40006,Kourou Gaston Monnerville Brady,7.5,71.4,8.0,3.9,271.5,79.5,16.5,99190.0,10.53,faible
2026-03-28 01:00:00,FR40007,Kalou,15.2,13.9,9.7,5.2,271.5,79.5,16.5,99190.0,7.3,faible
2026-03-28 01:00:00,FR40009,Cayenne-Bouchon,7.5,71.4,10.7,4.8,271.5,79.5,16.5,99190.0,10.91,faible
