datetime,code_site,nom_site,NO2,O3,PM10,PM25
2026-03-30 02:00:00,FR34026,Tours péri-urbaine,,78.9,,
2026-03-30 02:00:00,FR34028,Pompidou,4.1,,6.0,2.7
2026-03-30 02:00:00,FR34029,La_Source-CNRS,2.1,77.5,5.2,3.4
2026-03-30 02:00:00,FR34030,Bourges-Baffier,6.1,,2.3,
2026-03-30 02:00:00,FR34032,Leblanc,3.8,62.7,7.7,4.9
2026-03-30 02:00:00,FR34038,Verneuil,2.4,63.7,,3.0
2026-03-30 02:00:00,FR34041,Fulbert,,71.1,6.7,4.5
2026-03-30 02:00:00,FR34043,Oysonville,3.1,69.3,,
2026-03-30 02:00:00,FR34046,Dreux Centre,2.7,71.5,5.1,3.6
2026-03-30 02:00:00,FR34047,Saint-Remy,5.8,,6.1,
2026-03-30 02:00:00,FR34048,Chartres_trafic,5.3,,,2.6
2026-03-30 02:00:00,FR34051,Chateauroux Sud,3.2,68.7,8.0,4.8
2026-03-30 02:00:00,FR34054,Faverolles,,69.9,,
2026-03-30 02:00:00,FR34056,Montierchaume,,66.3,,
2026-03-30 02:00:00,FR34061,Blois nord,3.9,72.8,6.2,4.1
2026-03-30 02:00:00,FR34063,Blois_trafic,3.5,,,4.3
2026-03-30 02:00:00,FR34064,Montargis_trafic,3.4,,,5.0
2026-03-30 02:00:00,FR34066,Montargis Les Cites,2.2,71.8,5.6,4.0
2026-03-30 02:00:00,FR34067,St Jean de la Ruelle,5.7,,7.4,4.6
2026-03-30 02:00:00,FR35002,ST JUNIEN - Fontaine,5.8,48.5,11.2,
2026-03-30 02:00:00,FR35004,BRIVE - Dalton,,32.1,8.3,
2026-03-30 02:00:00,FR35006,TULLE - Hugo,6.8,32.3,5.2,
2026-03-30 02:00:00,FR35007,PALAIS S/ V.- Garros,,51.1,9.3,6.9
2026-03-30 02:00:00,FR35010,LIMOGES - Aine,8.1,,12.6,
2026-03-30 02:00:00,FR35012,LA NOUAILLE - MERA,,64.5,,
2026-03-30 02:00:00,FR35019,SAILLAT - Ipaper,10.6,,11.1,
2026-03-30 02:00:00,FR35027,LIMOGES - BERLAND,7.2,56.3,8.9,5.7
2026-03-30 02:00:00,FR36001,Valence Périurb. Sud,6.2,57.3,,
2026-03-30 02:00:00,FR36002,Valence Urb. Centre,5.2,57.1,5.7,4.5
2026-03-30 02:00:00,FR36019,Romans-sur-Isère,,62.4,6.6,5.8
2026-03-30 02:00:00,FR36021,Drôme Rurale Sud-SND,1.2,85.6,5.4,4.5
2026-03-30 02:00:00,FR36032,A7 Valence Est,5.8,,10.6,
2026-03-30 02:00:00,FR37001,ST de Baie mahault,3.2,7.4,,
2026-03-30 02:00:00,FR37006,PTP-VICTOIRE,12.3,8.8,10.5,6.1
2026-03-30 02:00:00,FR37040,ABYMES RN1,3.5,,9.6,
2026-03-30 02:00:00,FR37041,Anse-Bertrand Campêche,,,10.2,
2026-03-30 02:00:00,FR38001,LYC. LISLET GEOFFROY,1.3,34.0,7.1,3.3
2026-03-30 02:00:00,FR38009,Ecole La Marine,5.0,,,
2026-03-30 02:00:00,FR38011,Station Luther King,,17.5,15.7,
2026-03-30 02:00:00,FR38014,Ligne Paradis,6.6,17.3,8.7,
2026-03-30 02:00:00,FR38016,Station Bourg-Murat,2.6,23.9,4.1,
2026-03-30 02:00:00,FR38017,Grand Coude,,,3.6,6.7
2026-03-30 02:00:00,FR38018,Centre Penitencier,10.4,,,
2026-03-30 02:00:00,FR38020,Plateau Caillou,1.5,26.6,2.5,
2026-03-30 02:00:00,FR38021,Grand Fond,4.0,25.3,,
2026-03-30 02:00:00,FR38024,RDT SAINT-LEU,,,9.8,4.1
2026-03-30 02:00:00,FR39008,Ville de Schoelcher,,,6.3,2.5
2026-03-30 02:00:00,FR39009,Lamentin,2.8,,,
2026-03-30 02:00:00,FR39010,Concorde,2.8,,,
2026-03-30 02:00:00,FR39011,Reneville,2.4,,3.9,
2026-03-30 02:00:00,FR39014,Sainte_Luce,0.6,43.4,5.5,2.5
2026-03-30 02:00:00,FR39015,Fort-de-France - Hôtel de ville,,,6.4,2.7
2026-03-30 02:00:00,FR39016,Robert Bourg,,68.7,4.0,2.0
2026-03-30 02:00:00,FR40006,Kourou Gaston Monnerville Brady,,,8.4,3.8
2026-03-30 02:00:00,FR40007,Kalou,0.2,15.1,,
2026-03-30 02:00:00,FR40009,Cayenne-Bouchon,,,8.3,3.6
2026-03-30 02:00:00,FR41001,AJACCIO CANETTO,14.1,65.6,7.4,5.4
2026-03-30 02:00:00,FR41002,BASTIA GIRAUD,4.6,91.5,6.1,4.7
2026-03-30 02:00:00,FR41004,BASTIA LA MARANA,3.5,57.2,8.3,
2026-03-30 02:00:00,FR41017,BASTIA MONTESORO,3.3,92.8,6.8,4.7
2026-03-30 02:00:00,FR41024,VENACO,,98.9,9.0,4.3
2026-03-30 02:00:00,FR41060,BASTIA FANGO,5.0,,8.4,
2026-03-30 02:00:00,FR41063,AJACCIO CONFINA 2,4.0,66.0,,
2026-03-30 02:00:00,FR41073,AJACCIO NAPOLEON,7.6,,8.5,
2026-03-30 02:00:00,FR42010,Strasbourg Neudorf Ecoquartier Danube,9.6,,9.0,7.6
2026-03-30 02:00:00,FR42011,Haguenau-Place marché aux bestiaux,3.7,57.9,,3.2
2026-03-30 02:00:00,FR43001,Kawéni Village,,,30.1,
2026-03-30 02:00:00,FR43002,Convalescence,,,11.1,7.2
2026-03-30 02:00:00,FR43099,Kawéni Nord,,,26.6,
2026-03-30 02:00:00,FR50060,Montauban - Ramierou,7.2,55.3,9.4,5.6
2026-03-30 02:00:00,FR50224,Perpignan bd Pyrénées,13.4,,5.7,6.5
2026-03-30 02:00:00,FR50225,Montpellier Liberté,19.3,,15.8,0.7
2026-03-30 02:00:00,FR50227,Montpellier Antigone,20.4,,,
2026-03-30 02:00:00,FR50232,Nimes Allende,4.8,,7.6,4.0
2026-03-30 02:00:00,FR82001,Besancon Mégevand,5.0,,,
2026-03-30 02:00:00,FR82005,Montfaucon,,69.7,,
2026-03-30 02:00:00,FR82006,Besançon Prévoyance,5.6,58.2,4.8,7.8
2026-03-30 02:00:00,FR82010,Montbéliard centre,5.8,,4.8,4.1
2026-03-30 02:00:00,FR82012,Dambenois Citoyen,,54.3,,
2026-03-30 02:00:00,FR82020,Belfort Octroi,6.6,,,
2026-03-30 02:00:00,FR82021,Belfort centre,6.7,64.3,9.1,5.4
2026-03-30 02:00:00,FR82030,Montandon Baresans,,64.7,3.9,3.4
2026-03-30 02:00:00,FR82040,Dole centre,5.3,45.5,9.0,7.9
2026-03-30 02:00:00,FR82041,Tavaux,3.8,,,
2026-03-30 02:00:00,FR82042,Damparis,4.6,,,
2026-03-30 02:00:00,FR82043,Chatenois,,,8.7,
2026-03-30 02:00:00,FR82050,Lons-le-Saunier CV,,54.2,,
2026-03-30 02:00:00,FR82060,Vesoul Pres Caillet,4.3,70.4,8.0,4.7
2026-03-30 02:00:00,FR82070,Baume-les-Dames,6.3,,8.9,8.9
2026-03-30 03:00:00,FR01011,Metz-Centre,4.6,60.7,3.3,4.7
2026-03-30 03:00:00,FR01012,Metz-Borny,4.3,,3.5,
2026-03-30 03:00:00,FR01014,Pont-à-Mousson,,,3.3,
2026-03-30 03:00:00,FR01016,Atton,2.8,,,
2026-03-30 03:00:00,FR01018,Scy-Chazelles,,65.2,,
2026-03-30 03:00:00,FR01020,Thionville-Centre,7.5,,5.9,0.6
2026-03-30 03:00:00,FR01021,Thionville-Garche,,62.9,,
2026-03-30 03:00:00,FR01064,Metz- Pont Grilles,4.9,,1.8,
2026-03-30 03:00:00,FR01065,Belleville sur Meuse,6.6,,,4.2
2026-03-30 03:00:00,FR02001,Berre l'Etang,,79.8,,
2026-03-30 03:00:00,FR02004,Martigues P. Central,,86.8,,
2026-03-30 03:00:00,FR02008,Port de Bouc Leque,,,13.5,7.2
2026-03-30 03:00:00,FR02013,Fos Les Carabins,,,,7.7
2026-03-30 03:00:00,FR02020,Rognac les Brets,,,,8.0
2026-03-30 03:00:00,FR02021,Sausset les Pins,,80.1,,
2026-03-30 03:00:00,FR02022,Arles,2.9,75.0,4.0,2.7
2026-03-30 03:00:00,FR02041,SALON,2.4,77.8,5.3,3.7
2026-03-30 03:00:00,FR02043,Marignane,4.7,,5.5,3.8
2026-03-30 03:00:00,FR03006,MARSEILLE RABATAU,9.3,,4.8,4.5
2026-03-30 03:00:00,FR03014,MARSEILLE ST LOUIS,13.6,,5.5,3.9
2026-03-30 03:00:00,FR03021,AIX ROY RENE,21.4,,,6.6
2026-03-30 03:00:00,FR03027,PLAN AUPS/STE  BAUME,,63.6,6.9,5.3
2026-03-30 03:00:00,FR03029,AIX CENTRE ECOLE ART,18.8,,7.7,5.8
2026-03-30 03:00:00,FR03030,GARDANNE,,,20.9,7.2
2026-03-30 03:00:00,FR03037,VALLEE HUVEAUNE,,36.1,,
2026-03-30 03:00:00,FR03043,MARSEILLE 5 AVENUES,11.7,59.6,6.7,4.5
2026-03-30 03:00:00,FR03048,AIX PLATANES,,49.2,,
2026-03-30 03:00:00,FR03064,LA VALETTE/LA GARDE,,42.4,,1.4
2026-03-30 03:00:00,FR03068,TOULON FOCH,44.9,,28.6,11.1
2026-03-30 03:00:00,FR03070,ESTEREL,2.5,64.2,,3.1
2026-03-30 03:00:00,FR03071,TOULON CLARET,25.3,30.8,16.1,4.7
2026-03-30 03:00:00,FR03080,AVIGNON   MAIRIE,2.5,74.5,4.3,3.2
2026-03-30 03:00:00,FR03084,LE PONTET,4.0,,,
2026-03-30 03:00:00,FR03086,APT,,51.6,,
2026-03-30 03:00:00,FR03088,CARPENTRAS,,78.4,,
2026-03-30 03:00:00,FR03091,Avignon Rocade De Gaulle,3.2,,6.3,2.7
2026-03-30 03:00:00,FR04002,GENNEVILLIERS,6.5,,4.5,2.9
2026-03-30 03:00:00,FR04004,PARIS 18eme,7.9,66.0,11.8,5.4
2026-03-30 03:00:00,FR04012,Place Victor Basch,10.9,,5.8,
2026-03-30 03:00:00,FR04014,PARIS 12eme,8.1,,,
2026-03-30 03:00:00,FR04017,NEUILLY-SUR-SEINE,9.2,62.0,,
2026-03-30 03:00:00,FR04018,AUBERVILLIERS,7.6,,,
2026-03-30 03:00:00,FR04023,CERGY-PONTOISE,,73.0,3.0,
2026-03-30 03:00:00,FR04024,GONESSE,4.2,,,2.0
2026-03-30 03:00:00,FR04029,VERSAILLES,5.0,66.7,,
2026-03-30 03:00:00,FR04031,Av Champs Elysees,8.0,,,4.6
2026-03-30 03:00:00,FR04034,VITRY-SUR-SEINE,5.1,69.1,4.7,3.2
2026-03-30 03:00:00,FR04037,PARIS 13eme,7.4,63.6,,
2026-03-30 03:00:00,FR04038,Zone Rurale SO,3.3,72.8,,
2026-03-30 03:00:00,FR04048,Zone Rurale Nord,,70.9,2.5,1.6
2026-03-30 03:00:00,FR04049,LES ULIS,,69.5,,
2026-03-30 03:00:00,FR04051,ARGENTEUIL,7.0,,,
2026-03-30 03:00:00,FR04055,PARIS 1er Les Halles,4.9,68.0,4.9,3.0
2026-03-30 03:00:00,FR04058,Auto A1 -Saint-Denis,52.9,,14.6,8.9
2026-03-30 03:00:00,FR04059,SAINT-DENIS,7.4,,,
2026-03-30 03:00:00,FR04060,PARIS 7eme,6.2,,,
2026-03-30 03:00:00,FR04063,MANTES-LA-JOLIE,2.0,71.8,,
2026-03-30 03:00:00,FR04066,Zone rurale Sud,,65.8,5.6,3.9
2026-03-30 03:00:00,FR04069,MELUN,7.5,62.9,,
2026-03-30 03:00:00,FR04071,Rue Bonaparte,7.7,,,
2026-03-30 03:00:00,FR04098,LOGNES,6.4,70.4,8.4,
2026-03-30 03:00:00,FR04099,NOGENT-SUR-MARNE,,,6.7,
2026-03-30 03:00:00,FR04100,VILLEMOMBLE,8.5,66.2,,
2026-03-30 03:00:00,FR04101,CHAMPIGNY-SUR-MARNE,8.4,67.1,,
2026-03-30 03:00:00,FR04118,Place de l'Opéra,13.3,,6.5,
2026-03-30 03:00:00,FR04122,RN6-MELUN,16.1,,16.7,6.7
2026-03-30 03:00:00,FR04131,Boulevard Haussmann,11.0,,6.6,2.9
2026-03-30 03:00:00,FR04141,Quai des Celestins,9.6,,,
2026-03-30 03:00:00,FR04142,Zone Rurale Nord-Est,,64.4,,
2026-03-30 03:00:00,FR04149,MONTGERON,5.6,67.3,,
2026-03-30 03:00:00,FR04150,LA DEFENSE,4.7,,,1.6
2026-03-30 03:00:00,FR04156,BOBIGNY,6.8,,4.9,3.1
2026-03-30 03:00:00,FR04158,Zone Rurale NO,,71.6,4.0,
2026-03-30 03:00:00,FR04173,RD934 Coulommiers,,,7.8,4.1
2026-03-30 03:00:00,FR04179,PARIS Stade Lenglen,8.2,,4.2,
2026-03-30 03:00:00,FR04180,RN20 - MONTLHERY,25.4,,,9.5
2026-03-30 03:00:00,FR04181,RAMBOUILLET,,68.3,5.2,3.7
2026-03-30 03:00:00,FR04319,TREMBLAY-EN-FRANCE,7.6,65.8,8.4,
2026-03-30 03:00:00,FR04323,EVRY,9.4,,,
2026-03-30 03:00:00,FR04324,Zone Rurale Est,,70.6,,
2026-03-30 03:00:00,FR04328,Zone Rurale SE,4.7,66.2,6.4,4.1
2026-03-30 03:00:00,FR04329,Bld peripherique Est,12.2,,12.7,2.8
2026-03-30 03:00:00,FR05040,Honfleur Sce Tech.,,79.4,4.0,
2026-03-30 03:00:00,FR05074,Le Havre Ec. Herriot,0.5,81.6,16.8,7.7
2026-03-30 03:00:00,FR05080,Rogerville Mairie,,78.6,,
2026-03-30 03:00:00,FR05082,Touques,,79.1,,
2026-03-30 03:00:00,FR05083,Gonfreville l Orcher,8.7,,8.2,4.5
2026-03-30 03:00:00,FR05084,NDGravenchon Pasteur,3.2,,,
2026-03-30 03:00:00,FR05087,Maison Parc Brotonne,1.4,80.2,5.9,0.6
2026-03-30 03:00:00,FR05089,Le Havre Lafaurie-montant,0.3,,14.3,7.1
2026-03-30 03:00:00,FR05090,Le Havre ville-haute,1.6,81.9,10.3,5.7
2026-03-30 03:00:00,FR06001,Valenciennes Acacias,,,6.3,
2026-03-30 03:00:00,FR06003,Douai Theuriet,6.9,,9.3,5.9
2026-03-30 03:00:00,FR06006,Valenciennes Wallon,8.9,,9.4,6.3
2026-03-30 03:00:00,FR06011,Denain Villars,2.4,79.7,8.1,5.6
2026-03-30 03:00:00,FR06133,Cartignies,1.5,76.9,5.7,4.1
2026-03-30 03:00:00,FR07004,Montferrand,7.9,69.1,5.8,3.7
2026-03-30 03:00:00,FR07022,Paray le Fresil,3.1,58.7,5.6,4.0
2026-03-30 03:00:00,FR07031,Rageade,,76.6,3.7,2.6
2026-03-30 03:00:00,FR07051,Beaulieu,24.1,,9.6,5.3
2026-03-30 03:00:00,FR07052,Aurillac-Lagarde,13.8,52.3,5.2,4.0
2026-03-30 03:00:00,FR07053,Edouard Michelin,12.7,,,
2026-03-30 03:00:00,FR07054,Le Puy-Causans,10.7,53.7,8.4,
2026-03-30 03:00:00,FR07056,Pays du Mezenc,,74.8,,
2026-03-30 03:00:00,FR07057,Moulins Centre,35.1,47.0,6.5,4.3
2026-03-30 03:00:00,FR07058,Montluçon,7.8,56.3,7.0,4.7
2026-03-30 03:00:00,FR07059,Vichy,7.0,39.8,6.9,5.7
2026-03-30 03:00:00,FR07060,Royat Périurbaine,3.0,77.2,,
2026-03-30 03:00:00,FR07061,Riom Périurbaine,4.7,64.1,7.4,
2026-03-30 03:00:00,FR08003,Montpellier Chaptal,3.0,,,
2026-03-30 03:00:00,FR08016,Montpellier Prés d'Arènes,6.7,79.0,5.1,2.8
2026-03-30 03:00:00,FR08017,Montpellier Périurbaine Sud (Lattes),,75.8,,
2026-03-30 03:00:00,FR08018,Montpellier St Gely,,83.0,,
2026-03-30 03:00:00,FR08020,Lunel Viel,2.4,,3.8,2.5
2026-03-30 03:00:00,FR08022,Agathois-piscénois,3.3,83.0,,
2026-03-30 03:00:00,FR08023,Biterrois-Narbonnais,,78.0,,
2026-03-30 03:00:00,FR08209,Saze Gard Rhodanien2,,73.4,,
2026-03-30 03:00:00,FR08614,Nimes Gauzy,4.4,76.6,4.1,2.7
2026-03-30 03:00:00,FR08712,Perpignan St Esteve,,82.2,,
2026-03-30 03:00:00,FR08714,Perpignan Les Carmes,4.1,78.3,5.9,3.7
2026-03-30 03:00:00,FR09003,place de VERDUN,2.6,,16.6,5.6
2026-03-30 03:00:00,FR09008,Aytré,2.4,87.5,16.9,
2026-03-30 03:00:00,FR09015,Les Couronneries,4.0,66.8,12.7,
2026-03-30 03:00:00,FR09103,Square Pablo Casals,5.8,,8.2,4.6
2026-03-30 03:00:00,FR09106,ANGOULEME-GAMBETTA,9.7,,13.7,
2026-03-30 03:00:00,FR09203,La Pallice3 LR,,,20.0,8.8
2026-03-30 03:00:00,FR09302,Zoodyssée Chizé,0.2,45.8,6.7,3.5
2026-03-30 03:00:00,FR09303,Niort Venise,4.0,62.6,8.2,4.0
2026-03-30 03:00:00,FR09304,AIRVAULT - Stade Laillé,1.2,70.2,9.6,
2026-03-30 03:00:00,FR09305,Niort - Tassigny,10.9,,12.2,
2026-03-30 03:00:00,FR09403,Poitiers-Le Nain,15.9,,9.5,
2026-03-30 03:00:00,FR09404,Poitiers Centre  Augouard,3.8,64.0,8.4,5.0
2026-03-30 03:00:00,FR10004,Malo-les-Bains,,,12.1,6.5
2026-03-30 03:00:00,FR10016,Calais Berthelot,5.8,,9.6,5.2
2026-03-30 03:00:00,FR10017,St Pol mer - cheminots,16.0,59.4,13.7,7.5
2026-03-30 03:00:00,FR10025,Sangatte,,67.2,23.3,
2026-03-30 03:00:00,FR10029,Cappelle la Grande,,,9.8,
2026-03-30 03:00:00,FR10030,Boulogne Diderot,9.3,,16.3,7.7
2026-03-30 03:00:00,FR10032,Outreau,,68.9,8.4,
2026-03-30 03:00:00,FR10034,Grande-synthe,,,10.8,
2026-03-30 03:00:00,FR10132,Campagne les B.,7.1,70.5,16.4,
2026-03-30 03:00:00,FR11026,Halluin stade,7.4,60.0,,
2026-03-30 03:00:00,FR11034,Roubaix Serres,12.5,,9.6,5.5
2026-03-30 03:00:00,FR11038,Tourcoing Houpline,10.3,67.3,11.2,7.2
2026-03-30 03:00:00,FR11114,Wattignies,7.5,67.1,8.0,5.7
2026-03-30 03:00:00,FR12004,Toulouse école m. Jacquier,8.4,54.7,9.7,6.3
2026-03-30 03:00:00,FR12020,Peyrusse Vieille,,62.5,9.2,5.1
2026-03-30 03:00:00,FR12021,Toulouse Mazades,,,9.7,5.2
2026-03-30 03:00:00,FR12026,Albi Delmas,10.3,,,5.0
2026-03-30 03:00:00,FR12029,Gaudonville,,66.2,,
2026-03-30 03:00:00,FR12030,Toulouse Berthelot,7.9,52.0,9.0,5.8
2026-03-30 03:00:00,FR12031,Belesta en Lauragais,,56.5,,
2026-03-30 03:00:00,FR12039,Toulouse-SETMI Eisenhower,,,11.1,
2026-03-30 03:00:00,FR12040,Toulouse SETMI Chapitre,,,12.8,
2026-03-30 03:00:00,FR12041,Montgiscard SICOVAL,,64.2,,
2026-03-30 03:00:00,FR12042,Lourdes Lapaca,9.9,30.3,10.1,6.6
2026-03-30 03:00:00,FR12044,Toulouse - Aéroport Blagnac côté trafic,3.3,,9.4,
2026-03-30 03:00:00,FR12047,Bessières-ECONOTRE,,,12.0,
2026-03-30 03:00:00,FR12052,Tarbes lycée Dupuy,6.7,43.8,10.5,6.8
2026-03-30 03:00:00,FR12053,Castres stadeTravet,6.0,35.1,7.1,5.9
2026-03-30 03:00:00,FR12054,Toulouse Rte Albi,8.2,,9.0,5.4
2026-03-30 03:00:00,FR12085,Toulouse Port de l'Embouchure,35.6,,13.2,1.8
2026-03-30 03:00:00,FR12095,Rodez Camonil,5.1,71.4,5.7,3.7
2026-03-30 03:00:00,FR14008,REVIN,1.8,74.5,5.4,3.9
2026-03-30 03:00:00,FR14010,BETHENY,5.4,74.1,3.2,
2026-03-30 03:00:00,FR14011,DOUMER,8.9,,7.0,-2.7
2026-03-30 03:00:00,FR14012,Jean d Aulan,2.7,75.1,7.8,3.3
2026-03-30 03:00:00,FR14022,CHALONS,5.9,60.5,9.6,
2026-03-30 03:00:00,FR14028,Rempart Perrier,5.4,,8.3,2.7
2026-03-30 03:00:00,FR14031,Troyes La Tour ,4.2,,,
2026-03-30 03:00:00,FR14032,ST PARRES AUX TERTRE,,68.6,,
2026-03-30 03:00:00,FR14033,STE SAVINE,3.0,,6.9,2.1
2026-03-30 03:00:00,FR14042,St DIZIER L. Michel,4.5,65.9,,
2026-03-30 03:00:00,FR14051,CHARLEVILLE,2.4,72.5,4.3,
2026-03-30 03:00:00,FR15018,Voiron Urbain,8.8,57.9,8.7,
2026-03-30 03:00:00,FR15031,Le Casset2,,106.9,,
2026-03-30 03:00:00,FR15038,St Martin d'Heres,,43.5,8.4,6.5
2026-03-30 03:00:00,FR15043,Grenoble Les Frenes,6.5,55.5,7.1,5.5
2026-03-30 03:00:00,FR15045,Grenoble PeriurbSud,7.2,27.1,5.6,
2026-03-30 03:00:00,FR15046,Grenoble Boulevards,20.3,,15.9,
2026-03-30 03:00:00,FR15048,Gresivaudan Periurb,4.7,58.7,7.6,6.1
2026-03-30 03:00:00,FR15053,Rocade Sud Eybens,44.3,,15.9,3.8
2026-03-30 03:00:00,FR16017,Nord-Est Alsace,4.8,61.6,,
2026-03-30 03:00:00,FR16029,Strasbourg Nord,7.2,59.8,7.6,5.9
2026-03-30 03:00:00,FR16031,Vosges du Nord,,72.7,,
2026-03-30 03:00:00,FR16034,Strasbourg Clemenceau,6.9,,12.0,
2026-03-30 03:00:00,FR16041,Strasbourg Sud 2,,68.3,,
2026-03-30 03:00:00,FR16054,Colmar Centre,4.7,,9.2,3.3
2026-03-30 03:00:00,FR16060,C.C.3 Frontières,16.9,,,
2026-03-30 03:00:00,FR16064,Colmar Sud,,60.0,,
2026-03-30 03:00:00,FR16065,Mulhouse Est,,57.6,,
2026-03-30 03:00:00,FR16066,Mulhouse Sud 2,5.3,61.3,9.7,4.9
2026-03-30 03:00:00,FR16069,Mulhouse-Briand,8.0,,5.9,
2026-03-30 03:00:00,FR16215,Strasbourg A35 Remparts,11.9,,9.9,
2026-03-30 03:00:00,FR16302,Donon Vosges Moyennes 2,0.9,74.6,3.8,3.2
2026-03-30 03:00:00,FR18035,Salouel,2.8,76.3,,
2026-03-30 03:00:00,FR18039,Arrest,,81.8,11.3,7.2
2026-03-30 03:00:00,FR18042,P. Roth St Quentin,4.7,65.8,2.4,2.0
2026-03-30 03:00:00,FR18043,Faiencerie Creil,4.6,68.5,1.7,1.2
2026-03-30 03:00:00,FR18053,St Pierre Amiens,4.4,,8.2,5.2
2026-03-30 03:00:00,FR18057,Neuilly-Saint-Front,1.8,73.3,6.5,5.7
2026-03-30 03:00:00,FR18058,Gaudechart,1.6,58.2,4.5,3.1
2026-03-30 03:00:00,FR18079,TRAFIC AMIENS,,,,4.6
2026-03-30 03:00:00,FR18080,TRAF Saint Quent 14,,,1.9,1.7
2026-03-30 03:00:00,FR18089,Trafic Beauvais 1,9.5,,1.4,1.2
2026-03-30 03:00:00,FR19002,Rennes Laennec,14.1,,4.0,2.7
2026-03-30 03:00:00,FR19007,Rennes Les Halles,9.1,,,
2026-03-30 03:00:00,FR19012,Brest Mace,2.4,76.4,1.1,0.8
2026-03-30 03:00:00,FR19014,Brest Desmoulins,1.7,,,-1.3
2026-03-30 03:00:00,FR19016,BREST Plouzané,,70.9,,
2026-03-30 03:00:00,FR19018,MORDELLES BELLAIS,,74.0,,
2026-03-30 03:00:00,FR19020,Kergoff,0.9,72.7,0.3,0.2
2026-03-30 03:00:00,FR19032,Lorient B. Bissonnet,1.6,75.9,2.1,1.2
2026-03-30 03:00:00,FR19033,Vannes UTA,2.7,78.9,1.5,1.1
2026-03-30 03:00:00,FR19037,Lorient Normandie,2.2,,0.9,0.6
2026-03-30 03:00:00,FR19039,Rennes Thabor,4.4,69.9,4.0,2.8
2026-03-30 03:00:00,FR19053,Quimper Zola,-0.3,77.8,1.1,0.7
2026-03-30 03:00:00,FR19082,StMalo Rocabey,2.3,74.8,6.3,3.6
2026-03-30 03:00:00,FR20013,A7 SUD LYONNAIS,23.7,,8.3,5.1
2026-03-30 03:00:00,FR20017,GERLAND,10.3,,6.0,4.5
2026-03-30 03:00:00,FR20029,FEYZIN STADE,,,6.4,
2026-03-30 03:00:00,FR20037,TERNAY,16.0,36.3,,
2026-03-30 03:00:00,FR20046,VAULX EN VELIN,10.8,34.8,,5.1
2026-03-30 03:00:00,FR20047,COTIERE AIN,9.6,35.9,6.0,
2026-03-30 03:00:00,FR20048,SAINT EXUPERY,8.6,39.2,6.0,5.5
2026-03-30 03:00:00,FR20049,HAUT BEAUJOLAIS,,69.3,,
2026-03-30 03:00:00,FR20062,LYON Centre,10.7,44.8,7.0,5.4
2026-03-30 03:00:00,FR20069,Lyon Périphérique,53.2,,16.4,
2026-03-30 03:00:00,FR20070,LYON TRAFIC JAURES,24.5,,11.0,
2026-03-30 03:00:00,FR20077,Villefranche Centre ,23.3,25.4,9.2,6.9
2026-03-30 03:00:00,FR21001,Caen Chemin-Vert,3.9,69.8,1.8,1.0
2026-03-30 03:00:00,FR21019,IFS Caen sud,2.1,71.8,1.0,
2026-03-30 03:00:00,FR21031,Alençon Météo-France,4.7,66.7,4.4,3.1
2026-03-30 03:00:00,FR21038,Cherbourg Hotel de Ville,4.0,67.0,6.4,3.6
2026-03-30 03:00:00,FR21039,Cherbourg PMF,12.1,,,2.6
2026-03-30 03:00:00,FR21040,Saint-Lô Eglise,1.7,79.4,4.5,
2026-03-30 03:00:00,FR21041,Ouistreham Baie de l Orne,,70.8,,
2026-03-30 03:00:00,FR21050,La Coulonche MERA,,66.5,0.6,0.6
2026-03-30 03:00:00,FR22009,Ecole de Carling(9),5.2,,6.5,
2026-03-30 03:00:00,FR22054,Station de FORBACH,5.6,65.2,7.8,0.3
2026-03-30 03:00:00,FR23003,LA MEGRETAIS,1.7,,3.5,2.0
2026-03-30 03:00:00,FR23068,FROSSAY,1.4,,2.5,1.8
2026-03-30 03:00:00,FR23070,S ETIENNE DE MONTLUC,1.5,,2.1,1.7
2026-03-30 03:00:00,FR23075,JULES VERNE,2.1,,,
2026-03-30 03:00:00,FR23078,SAINT EXUPERY,3.7,74.3,7.7,6.5
2026-03-30 03:00:00,FR23110,LEON BLUM,1.5,84.2,3.7,2.5
2026-03-30 03:00:00,FR23120,BEAUX ARTS,4.0,,5.6,4.2
2026-03-30 03:00:00,FR23123,MAZAGRAN,0.9,68.5,5.4,3.8
2026-03-30 03:00:00,FR23124,LA TARDIERE,1.6,63.6,5.8,3.8
2026-03-30 03:00:00,FR23150,APPENTIS,2.3,66.5,,
2026-03-30 03:00:00,FR23152,DELACROIX,1.8,80.0,8.2,4.9
2026-03-30 03:00:00,FR23157,EPINETTES,,78.3,,
2026-03-30 03:00:00,FR23163,Fillé,,73.1,,
2026-03-30 03:00:00,FR23174,GUEDOU,9.8,,,
2026-03-30 03:00:00,FR23175,CLOS DES BEAUVAIS,,68.3,,
2026-03-30 03:00:00,FR23177,SAINT-DENIS D'ANJOU,1.7,62.2,6.3,4.2
2026-03-30 03:00:00,FR23178,PARSCAU DU PLESSIS,2.1,,4.4,2.4
2026-03-30 03:00:00,FR23181,PARC PAYSAGER,1.3,,,
2026-03-30 03:00:00,FR23182,SOURCES,4.5,67.0,8.3,4.9
2026-03-30 03:00:00,FR23188,CIM BOUTEILLERIE,3.7,78.9,3.7,2.7
2026-03-30 03:00:00,FR23230,GASPARD,,86.9,,
2026-03-30 03:00:00,FR23238,LEVOYER,,,12.2,3.8
