datetime,code_site,nom_site,latitude_pollution,longitude_pollution,station_meteo,distance_km,temperature,humidity,wind_speed,pressure,impact_index
2026-03-29 09:00:00,FR25039,Evreux Centre,49.02,1.15,EVREUX-HUEST,5.36,8.0,68.0,3.6,101670.0,16.56
2026-03-29 09:00:00,FR25043,Centre Hospitalier,49.4,1.1,ROUEN-BOOS,5.87,7.1,71.0,3.4,101410.0,18.11
2026-03-29 09:00:00,FR25048,Petit Quevilly,49.43,1.06,ROUEN-BOOS,9.71,7.1,71.0,3.4,101410.0,17.49
2026-03-29 09:00:00,FR25049,Base loisirs Poses,49.3,1.21,ROUEN-BOOS,9.77,7.1,71.0,3.4,101410.0,18.36
2026-03-29 09:00:00,FR25051,Dieppe prox-auto,49.92,1.07,DIEPPE,2.01,8.4,68.0,2.9,102750.0,23.3
2026-03-29 09:00:00,FR25053,Rouen Proxi Quai de Paris,49.44,1.1,ROUEN-BOOS,7.79,7.1,71.0,3.4,101410.0,21.25
2026-03-29 09:00:00,FR25054,Petit-Quevilly Sud 3,49.43,1.07,ROUEN-BOOS,9.46,7.1,71.0,3.4,101410.0,22.49
2026-03-29 09:00:00,FR25055,Dieppe Golf,49.92,1.05,DIEPPE,3.31,8.4,68.0,2.9,102750.0,19.4
2026-03-29 09:00:00,FR26005,Dijon Péjoces,47.31,5.07,DIJON-LONGVIC,4.71,5.0,70.0,6.4,100320.0,17.19
2026-03-29 09:00:00,FR26012,Morvan,47.27,4.1,AUXERRE-PERRIGNY,73.77,6.2,74.0,4.3,101290.0,16.23
2026-03-29 09:00:00,FR26014,Dijon Trémouille,47.33,5.04,DIJON-LONGVIC,7.36,5.0,70.0,6.4,100320.0,17.84
2026-03-29 09:00:00,FR26016,Sens,48.2,3.28,AUXERRE-PERRIGNY,46.44,6.2,74.0,4.3,101290.0,19.22
2026-03-29 09:00:00,FR26017,Nevers,47.0,3.17,NEVERS-MARZY,4.3,8.2,68.0,4.0,100950.0,16.72
2026-03-29 09:00:00,FR26019,Auxerre,47.8,3.58,AUXERRE-PERRIGNY,3.33,6.2,74.0,4.3,101290.0,18.79
2026-03-29 09:00:00,FR26094,Dijon Ardennes,47.35,5.07,DIJON-LONGVIC,9.38,5.0,70.0,6.4,100320.0,17.64
2026-03-29 09:00:00,FR27002,ROUSSILLON,45.37,4.81,GRENOBLE-ST GEOIRS,39.7,4.1,74.0,8.6,97820.0,17.67
2026-03-29 09:00:00,FR27003,ROCHES DE CONDRIEU,45.45,4.77,LYON-BRON,32.9,7.0,61.0,10.1,100200.0,16.8
2026-03-29 09:00:00,FR27005,Sablons,45.32,4.77,GRENOBLE-ST GEOIRS,42.67,4.1,74.0,8.6,97820.0,17.15
2026-03-29 09:00:00,FR27007,Bourgoin-Jallieu,45.61,5.27,LYON-ST EXUPERY,19.95,6.2,63.0,10.6,99700.0,13.74
2026-03-29 09:00:00,FR27010,Plateau de Bonnevaux,45.46,5.18,GRENOBLE-ST GEOIRS,14.92,4.1,74.0,8.6,97820.0,14.85
2026-03-29 09:00:00,FR27011,A7 Salaise Ouest,45.34,4.81,GRENOBLE-ST GEOIRS,39.59,4.1,74.0,8.6,97820.0,18.52
2026-03-29 09:00:00,FR28010,Harnes Serres,50.45,2.9,LILLE-LESQUIN,19.38,7.9,71.0,3.7,102560.0,16.66
2026-03-29 09:00:00,FR28022,St-Laurent-Blangy,50.31,2.81,LILLE-LESQUIN,35.57,7.9,71.0,3.7,102560.0,17.19
2026-03-29 09:00:00,FR28028,Bethune Stade,50.54,2.64,LILLE-LESQUIN,32.85,7.9,71.0,3.7,102560.0,18.76
2026-03-29 09:00:00,FR29424,SAINT ETIENNE SUD,45.42,4.4,ST ETIENNE-BOUTHEON,16.05,3.3,79.0,6.0,98010.0,16.32
2026-03-29 09:00:00,FR29426,SAINT-CHAMOND,45.48,4.52,ST ETIENNE-BOUTHEON,18.93,3.3,79.0,6.0,98010.0,21.12
2026-03-29 09:00:00,FR29439,LA TALAUDIERE,45.48,4.43,ST ETIENNE-BOUTHEON,12.75,3.3,79.0,6.0,98010.0,18.68
2026-03-29 09:00:00,FR29441,ST ETIENNE BD URBAIN ,45.45,4.39,ST ETIENNE-BOUTHEON,13.14,3.3,79.0,6.0,98010.0,17.9
2026-03-29 09:00:00,FR30019,Epinal,48.17,6.45,LUXEUIL,43.39,5.2,69.0,4.6,99640.0,14.89
2026-03-29 09:00:00,FR30032,Heming,48.69,6.97,STRASBOURG-ENTZHEIM,52.18,6.2,73.0,2.4,101180.0,18.64
2026-03-29 09:00:00,FR30033,Jonville en Woevre,49.07,5.79,AEROPORT METZ-NANCY-LORRAINE,34.73,5.4,76.0,3.9,99910.0,13.19
2026-03-29 09:00:00,FR30034,Nancy-Charles III,48.69,6.19,NANCY-ESSEY,2.28,5.4,80.0,3.4,100470.0,17.03
2026-03-29 09:00:00,FR30036,Nancy-Libération,48.7,6.15,NANCY-ESSEY,5.05,5.4,80.0,3.4,100470.0,18.4
2026-03-29 09:00:00,FR30037,Nancy-Brabois 2,48.66,6.14,NANCY-ESSEY,7.15,5.4,80.0,3.4,100470.0,16.2
2026-03-29 09:00:00,FR31001,GRAND PARC,44.86,-0.58,BORDEAUX-MERIGNAC,9.38,9.0,61.0,5.7,102790.0,17.73
2026-03-29 09:00:00,FR31002,TALENCE,44.8,-0.59,BORDEAUX-MERIGNAC,8.71,9.0,61.0,5.7,102790.0,16.39
2026-03-29 09:00:00,FR31007,BASSENS,44.9,-0.52,BORDEAUX-MERIGNAC,15.85,9.0,61.0,5.7,102790.0,16.06
2026-03-29 09:00:00,FR31008,LE TEMPLE,44.87,-0.94,BORDEAUX-MERIGNAC,19.99,9.0,61.0,5.7,102790.0,16.98
2026-03-29 09:00:00,FR31010,AMBES,45.01,-0.53,BORDEAUX-MERIGNAC,23.93,9.0,61.0,5.7,102790.0,17.33
2026-03-29 09:00:00,FR31013,BILLERE,43.31,-0.39,PAU-UZEIN,8.49,7.1,69.0,1.7,101030.0,16.17
2026-03-29 09:00:00,FR31016,SAINT-CROUTS,43.48,-1.49,BIARRITZ-PAYS-BASQUE,3.83,9.2,53.0,5.4,102570.0,18.39
2026-03-29 09:00:00,FR31017,ANGLET,43.49,-1.53,BIARRITZ-PAYS-BASQUE,2.78,9.2,53.0,5.4,102570.0,19.84
2026-03-29 09:00:00,FR31021,LABASTIDE CEZERACQ,43.38,-0.54,PAU-UZEIN,9.9,7.1,69.0,1.7,101030.0,16.88
2026-03-29 09:00:00,FR31033,PERIGUEUX,45.19,0.73,BERGERAC,43.82,8.9,65.0,4.8,102560.0,17.47
2026-03-29 09:00:00,FR31039,PAU TOURASSE,43.31,-0.35,PAU-UZEIN,9.72,7.1,69.0,1.7,101030.0,19.13
2026-03-29 09:00:00,FR31040,MARMANDE,44.51,0.14,BERGERAC,46.15,8.9,65.0,4.8,102560.0,16.51
2026-03-29 09:00:00,FR31043,Biarritz-hippodrome,43.47,-1.55,BIARRITZ-PAYS-BASQUE,1.58,9.2,53.0,5.4,102570.0,22.5
2026-03-29 09:00:00,FR31045,Bordeaux_GAUTIER,44.83,-0.6,BORDEAUX-MERIGNAC,7.33,9.0,61.0,5.7,102790.0,19.24
2026-03-29 09:00:00,FR31055,MONT-DE-MARSAN - MIDOUZE,43.89,-0.51,MONT-DE-MARSAN,2.38,8.9,63.0,4.9,102600.0,16.59
2026-03-29 09:00:00,FR31057,Floirac Branne,44.84,-0.51,BORDEAUX-MERIGNAC,14.61,9.0,61.0,5.7,102790.0,19.34
2026-03-29 09:00:00,FR32001,Chalon Centre Ville,46.78,4.85,TAVAUX SA,52.79,6.1,73.0,7.9,100550.0,16.72
2026-03-29 09:00:00,FR32002,Champforgueil,46.82,4.84,TAVAUX SA,51.34,6.1,73.0,7.9,100550.0,17.08
2026-03-29 09:00:00,FR32005,Montceau-les-Mines 9me écluse,46.68,4.37,ST YAN,40.28,6.3,73.0,5.3,100010.0,16.78
2026-03-29 09:00:00,FR32006,Macon Paul Bert,46.32,4.84,MACON,4.26,7.0,64.0,7.1,100170.0,18.22
2026-03-29 09:00:00,FR33101,PASTEUR,45.56,5.93,CHAMBERY-AIX,9.38,8.4,56.0,9.6,99570.0,13.23
2026-03-29 09:00:00,FR33105,Chambéry Trafic,45.57,5.93,CHAMBERY-AIX,9.07,8.4,56.0,9.6,99570.0,14.96
2026-03-29 09:00:00,FR33113,Maurienne Trafic,45.21,6.48,VILLAR ST PANCRACE,38.69,4.4,46.0,3.1,86810.0,15.78
2026-03-29 09:00:00,FR33120,CHAMONIX,45.92,6.87,BOURG ST MAURICE,35.43,3.4,73.0,1.2,92020.0,17.04
2026-03-29 09:00:00,FR33121,Albertville,45.68,6.39,BOURG ST MAURICE,29.86,3.4,73.0,1.2,92020.0,16.67
2026-03-29 09:00:00,FR33201,LOVERCHY,45.9,6.12,MEYTHET,4.11,5.6,67.0,9.3,96970.0,15.55
2026-03-29 09:00:00,FR33203,ANNECY Rocade,45.91,6.12,MEYTHET,2.78,5.6,67.0,9.3,96970.0,16.52
2026-03-29 09:00:00,FR33211,ANNEMASSE,46.2,6.24,MEYTHET,31.84,5.6,67.0,9.3,96970.0,15.83
2026-03-29 09:00:00,FR33212,GAILLARD,46.19,6.21,MEYTHET,30.95,5.6,67.0,9.3,96970.0,16.95
2026-03-29 09:00:00,FR33220,PASSY,45.92,6.71,BOURG ST MAURICE,34.79,3.4,73.0,1.2,92020.0,15.75
2026-03-29 09:00:00,FR33232,BOSSONS,45.91,6.85,BOURG ST MAURICE,33.37,3.4,73.0,1.2,92020.0,24.54
2026-03-29 09:00:00,FR33302,St Germain/Rhône,46.07,5.82,MEYTHET,26.49,5.6,67.0,9.3,96970.0,13.53
2026-03-29 09:00:00,FR33305,Bourg-en-Bresse,46.21,5.23,AMBERIEU,27.33,5.9,71.0,9.0,99580.0,14.65
2026-03-29 09:00:00,FR34013,Gambetta,47.91,1.9,ORLEANS,13.05,7.3,74.0,6.5,101750.0,18.54
2026-03-29 09:00:00,FR34024,Joué lès Tours,47.34,0.65,TOURS,12.46,8.0,64.0,4.5,102010.0,17.6
2026-03-29 09:00:00,FR34025,La Bruyère,47.42,0.68,TOURS,4.37,8.0,64.0,4.5,102010.0,16.7
2026-03-29 09:00:00,FR34028,Pompidou,47.39,0.7,TOURS,5.8,8.0,64.0,4.5,102010.0,17.34
2026-03-29 09:00:00,FR34029,La_Source-CNRS,47.84,1.94,ORLEANS,21.05,7.3,74.0,6.5,101750.0,16.74
2026-03-29 09:00:00,FR34030,Bourges-Baffier,47.08,2.41,BOURGES,4.0,7.0,72.0,3.9,101160.0,16.89
2026-03-29 09:00:00,FR34032,Leblanc,47.08,2.41,BOURGES,4.33,7.0,72.0,3.9,101160.0,16.69
2026-03-29 09:00:00,FR34038,Verneuil,46.81,2.61,AVORD,26.52,7.1,70.0,7.5,100990.0,16.55
2026-03-29 09:00:00,FR34041,Fulbert,48.44,1.51,CHARTRES,1.91,7.6,71.0,4.2,101470.0,18.28
2026-03-29 09:00:00,FR34043,Oysonville,48.39,1.96,CHARTRES,34.41,7.6,71.0,4.2,101470.0,16.8
2026-03-29 09:00:00,FR34046,Dreux Centre,48.73,1.36,CHARTRES,31.72,7.6,71.0,4.2,101470.0,17.0
2026-03-29 09:00:00,FR34047,Saint-Remy,48.76,1.23,EVREUX-HUEST,29.38,8.0,68.0,3.6,101670.0,22.26
2026-03-29 09:00:00,FR34048,Chartres_trafic,48.45,1.49,CHARTRES,1.41,7.6,71.0,4.2,101470.0,17.3
2026-03-29 09:00:00,FR34051,Chateauroux Sud,46.8,1.69,CHATEAUROUX  DEOLS,8.75,6.9,74.0,5.4,101330.0,16.37
2026-03-29 09:00:00,FR34061,Blois nord,47.59,1.3,BLOIS,11.56,8.1,72.0,5.2,101760.0,16.84
2026-03-29 09:00:00,FR34063,Blois_trafic,47.59,1.33,BLOIS,13.33,8.1,72.0,5.2,101760.0,17.96
2026-03-29 09:00:00,FR34064,Montargis_trafic,48.01,2.74,AUXERRE-PERRIGNY,63.65,6.2,74.0,4.3,101290.0,19.92
2026-03-29 09:00:00,FR34066,Montargis Les Cites,48.0,2.73,AUXERRE-PERRIGNY,64.44,6.2,74.0,4.3,101290.0,16.67
2026-03-29 09:00:00,FR34067,St Jean de la Ruelle,47.91,1.87,ORLEANS,11.41,7.3,74.0,6.5,101750.0,16.93
2026-03-29 09:00:00,FR35002,ST JUNIEN - Fontaine,45.88,0.9,LIMOGES-BELLEGARDE,21.57,3.8,78.0,6.5,98260.0,16.73
2026-03-29 09:00:00,FR35004,BRIVE - Dalton,45.16,1.54,BRIVE,5.19,7.2,61.0,4.2,101660.0,16.63
2026-03-29 09:00:00,FR35006,TULLE - Hugo,45.26,1.76,BRIVE,26.09,7.2,61.0,4.2,101660.0,18.09
2026-03-29 09:00:00,FR35007,PALAIS S/ V.- Garros,45.87,1.31,LIMOGES-BELLEGARDE,10.38,3.8,78.0,6.5,98260.0,17.9
2026-03-29 09:00:00,FR35010,LIMOGES - Aine,45.83,1.25,LIMOGES-BELLEGARDE,7.09,3.8,78.0,6.5,98260.0,16.75
2026-03-29 09:00:00,FR35019,SAILLAT - Ipaper,45.88,0.82,LIMOGES-BELLEGARDE,27.23,3.8,78.0,6.5,98260.0,16.25
2026-03-29 09:00:00,FR35027,LIMOGES - BERLAND,45.84,1.26,LIMOGES-BELLEGARDE,6.89,3.8,78.0,6.5,98260.0,16.24
2026-03-29 09:00:00,FR36001,Valence Périurb. Sud,44.87,4.88,MONTELIMAR,34.08,9.4,45.0,9.9,101290.0,17.01
2026-03-29 09:00:00,FR36002,Valence Urb. Centre,44.93,4.89,MONTELIMAR,41.18,9.4,45.0,9.9,101290.0,17.32
2026-03-29 09:00:00,FR36019,Romans-sur-Isère,45.04,5.04,GRENOBLE-ST GEOIRS,41.5,4.1,74.0,8.6,97820.0,17.64
2026-03-29 09:00:00,FR36021,Drôme Rurale Sud-SND,44.57,5.28,MONTELIMAR,43.26,9.4,45.0,9.9,101290.0,13.6
2026-03-29 09:00:00,FR36032,A7 Valence Est,44.95,4.89,MONTELIMAR,42.76,9.4,45.0,9.9,101290.0,17.9
2026-03-29 09:00:00,FR37001,ST de Baie mahault,16.26,-61.59,LE RAIZET AERO,8.08,20.9,94.0,0.7,101290.0,14.01
2026-03-29 09:00:00,FR37006,PTP-VICTOIRE,16.24,-61.53,LE RAIZET AERO,3.58,20.9,94.0,0.7,101290.0,15.24
2026-03-29 09:00:00,FR37040,ABYMES RN1,16.25,-61.54,LE RAIZET AERO,2.48,20.9,94.0,0.7,101290.0,25.1
2026-03-29 09:00:00,FR38001,LYC. LISLET GEOFFROY,-20.89,55.47,GILLOT-AEROPORT,6.22,30.7,65.0,3.2,100910.0,10.48
2026-03-29 09:00:00,FR38011,Station Luther King,-21.33,55.46,GILLOT-AEROPORT,49.7,30.7,65.0,3.2,100910.0,11.9
2026-03-29 09:00:00,FR38014,Ligne Paradis,-21.31,55.47,GILLOT-AEROPORT,47.12,30.7,65.0,3.2,100910.0,11.29
2026-03-29 09:00:00,FR38016,Station Bourg-Murat,-21.2,55.58,GILLOT-AEROPORT,35.21,30.7,65.0,3.2,100910.0,11.15
2026-03-29 09:00:00,FR38017,Grand Coude,-21.29,55.63,GILLOT-AEROPORT,45.89,30.7,65.0,3.2,100910.0,16.75
2026-03-29 09:00:00,FR38020,Plateau Caillou,-21.02,55.27,GILLOT-AEROPORT,30.8,30.7,65.0,3.2,100910.0,9.15
2026-03-29 09:00:00,FR38021,Grand Fond,-21.03,55.23,GILLOT-AEROPORT,34.46,30.7,65.0,3.2,100910.0,9.58
2026-03-29 09:00:00,FR38024,RDT SAINT-LEU,-21.21,55.3,GILLOT-AEROPORT,42.7,30.7,65.0,3.2,100910.0,16.67
2026-03-29 09:00:00,FR39008,Ville de Schoelcher,14.62,-61.1,LAMENTIN-AERO,11.55,21.0,95.0,1.1,101270.0,18.04
2026-03-29 09:00:00,FR39009,Lamentin,14.61,-61.0,LAMENTIN-AERO,1.86,21.0,95.0,1.1,101270.0,11.93
2026-03-29 09:00:00,FR39011,Reneville,14.61,-61.05,LAMENTIN-AERO,6.52,21.0,95.0,1.1,101270.0,21.5
2026-03-29 09:00:00,FR39014,Sainte_Luce,14.47,-60.93,LAMENTIN-AERO,15.87,21.0,95.0,1.1,101270.0,15.56
2026-03-29 09:00:00,FR39015,Fort-de-France - Hôtel de ville,14.61,-61.07,LAMENTIN-AERO,8.09,21.0,95.0,1.1,101270.0,17.86
2026-03-29 09:00:00,FR39016,Robert Bourg,14.68,-60.94,LAMENTIN-AERO,11.03,21.0,95.0,1.1,101270.0,15.07
2026-03-29 09:00:00,FR39017,Bellevue,14.6,-61.09,LAMENTIN-AERO,9.67,21.0,95.0,1.1,101270.0,16.66
2026-03-29 09:00:00,FR40006,Kourou Gaston Monnerville Brady,5.16,-52.65,CAYENNE-MATOURY,49.15,23.5,96.0,0.7,101100.0,18.24
2026-03-29 09:00:00,FR40007,Kalou,4.85,-52.32,CAYENNE-MATOURY,5.42,23.5,96.0,0.7,101100.0,9.56
2026-03-29 09:00:00,FR40009,Cayenne-Bouchon,4.92,-52.32,CAYENNE-MATOURY,11.96,23.5,96.0,0.7,101100.0,17.46
2026-03-29 09:00:00,FR41001,AJACCIO CANETTO,41.92,8.74,AJACCIO,4.77,13.9,59.0,2.9,101040.0,22.19
2026-03-29 09:00:00,FR41002,BASTIA GIRAUD,42.7,9.45,BASTIA,17.77,15.5,61.0,2.8,101110.0,22.57
2026-03-29 09:00:00,FR41004,BASTIA LA MARANA,42.54,9.48,BASTIA,0.93,15.5,61.0,2.8,101110.0,21.94
2026-03-29 09:00:00,FR41017,BASTIA MONTESORO,42.67,9.43,BASTIA,15.11,15.5,61.0,2.8,101110.0,21.6
2026-03-29 09:00:00,FR41024,VENACO,42.24,9.19,ALISTRO,29.05,17.1,53.0,7.0,100330.0,21.17
2026-03-29 09:00:00,FR41060,BASTIA FANGO,42.7,9.45,BASTIA,18.31,15.5,61.0,2.8,101110.0,17.66
2026-03-29 09:00:00,FR41063,AJACCIO CONFINA 2,41.95,8.8,AJACCIO,3.31,13.9,59.0,2.9,101040.0,22.27
2026-03-29 09:00:00,FR41073,AJACCIO NAPOLEON,41.93,8.74,AJACCIO,4.61,13.9,59.0,2.9,101040.0,28.71
2026-03-29 09:00:00,FR42010,Strasbourg Neudorf Ecoquartier Danube,48.57,7.77,STRASBOURG-ENTZHEIM,9.73,6.2,73.0,2.4,101180.0,18.56
2026-03-29 09:00:00,FR42011,Haguenau-Place marché aux bestiaux,48.82,7.79,STRASBOURG-ENTZHEIM,31.76,6.2,73.0,2.4,101180.0,16.91
2026-03-29 09:00:00,FR43002,Convalescence,-12.78,45.22,PAMANDZI,7.44,30.0,69.0,6.1,100980.0,16.88
2026-03-29 09:00:00,FR50060,Montauban - Ramierou,44.01,1.38,MONTAUBAN,1.69,8.4,54.0,4.1,101670.0,16.89
2026-03-29 09:00:00,FR50224,Perpignan bd Pyrénées,42.7,2.89,PERPIGNAN,4.77,9.1,48.0,12.3,101810.0,20.79
2026-03-29 09:00:00,FR50225,Montpellier Liberté,43.61,3.83,MONTPELLIER-AEROPORT,11.7,11.3,29.0,16.3,101910.0,16.67
2026-03-29 09:00:00,FR82006,Besançon Prévoyance,47.25,6.02,BESANCON,2.01,5.3,71.0,2.9,99130.0,18.06
2026-03-29 09:00:00,FR82010,Montbéliard centre,47.51,6.79,DORANS,9.61,5.4,68.0,4.8,98010.0,18.36
2026-03-29 09:00:00,FR82021,Belfort centre,47.63,6.86,DORANS,4.65,5.4,68.0,4.8,98010.0,20.11
2026-03-29 09:00:00,FR82030,Montandon Baresans,47.29,6.83,DORANS,33.04,5.4,68.0,4.8,98010.0,16.34
2026-03-29 09:00:00,FR82040,Dole centre,47.1,5.5,TAVAUX SA,7.87,6.1,73.0,7.9,100550.0,16.57
2026-03-29 09:00:00,FR82060,Vesoul Pres Caillet,47.62,6.16,LUXEUIL,24.14,5.2,69.0,4.6,99640.0,19.06
2026-03-29 09:00:00,FR82070,Baume-les-Dames,47.35,6.36,BESANCON,30.19,5.3,71.0,2.9,99130.0,18.89
2026-03-29 12:00:00,FR01011,Metz-Centre,49.12,6.18,AEROPORT METZ-NANCY-LORRAINE,16.23,7.9,65.0,1.2,99900.0,18.83
2026-03-29 12:00:00,FR01012,Metz-Borny,49.11,6.22,AEROPORT METZ-NANCY-LORRAINE,14.63,7.9,65.0,1.2,99900.0,18.32
2026-03-29 12:00:00,FR01020,Thionville-Centre,49.36,6.16,AEROPORT METZ-NANCY-LORRAINE,42.61,7.9,65.0,1.2,99900.0,15.64
2026-03-29 12:00:00,FR01064,Metz- Pont Grilles,49.13,6.18,AEROPORT METZ-NANCY-LORRAINE,16.82,7.9,65.0,1.2,99900.0,20.3
2026-03-29 12:00:00,FR01065,Belleville sur Meuse,49.17,5.39,AEROPORT METZ-NANCY-LORRAINE,65.76,7.9,65.0,1.2,99900.0,17.93
2026-03-29 12:00:00,FR02008,Port de Bouc Leque,43.4,4.98,ISTRES,14.12,13.5,42.0,11.8,101530.0,15.99
2026-03-29 12:00:00,FR02022,Arles,43.68,4.63,NIMES-GARONS,20.5,12.7,37.0,13.1,100740.0,17.08
2026-03-29 12:00:00,FR02041,SALON,43.64,5.1,SALON DE PROVENCE,2.96,13.4,42.0,10.8,101040.0,14.69
2026-03-29 12:00:00,FR02043,Marignane,43.42,5.22,MARIGNANE,2.4,14.8,47.0,8.9,101380.0,15.03
2026-03-29 12:00:00,FR03006,MARSEILLE RABATAU,43.28,5.4,MARIGNANE,23.16,14.8,47.0,8.9,101380.0,19.44
2026-03-29 12:00:00,FR03014,MARSEILLE ST LOUIS,43.35,5.36,MARIGNANE,15.33,14.8,47.0,8.9,101380.0,15.99
2026-03-29 12:00:00,FR03021,AIX ROY RENE,43.52,5.45,MARIGNANE,21.05,14.8,47.0,8.9,101380.0,16.43
2026-03-29 12:00:00,FR03027,PLAN AUPS/STE  BAUME,43.34,5.73,HYERES,42.86,18.9,34.0,2.6,101500.0,20.24
2026-03-29 12:00:00,FR03029,AIX CENTRE ECOLE ART,43.53,5.44,MARIGNANE,20.86,14.8,47.0,8.9,101380.0,14.03
2026-03-29 12:00:00,FR03030,GARDANNE,43.45,5.47,MARIGNANE,20.31,14.8,47.0,8.9,101380.0,17.26
2026-03-29 12:00:00,FR03043,MARSEILLE 5 AVENUES,43.31,5.39,MARIGNANE,20.62,14.8,47.0,8.9,101380.0,15.82
2026-03-29 12:00:00,FR03064,LA VALETTE/LA GARDE,43.14,6.01,HYERES,11.68,18.9,34.0,2.6,101500.0,20.75
2026-03-29 12:00:00,FR03068,TOULON FOCH,43.13,5.92,HYERES,18.53,18.9,34.0,2.6,101500.0,17.9
2026-03-29 12:00:00,FR03070,ESTEREL,43.44,6.77,CANNES,19.74,17.8,40.0,3.5,101470.0,21.64
2026-03-29 12:00:00,FR03071,TOULON CLARET,43.13,5.92,HYERES,18.4,18.9,34.0,2.6,101500.0,20.86
2026-03-29 12:00:00,FR03080,AVIGNON   MAIRIE,43.95,4.8,AVIGNON,8.94,12.5,45.0,15.1,101470.0,14.89
2026-03-29 12:00:00,FR03091,Avignon Rocade De Gaulle,43.93,4.83,AVIGNON,6.45,12.5,45.0,15.1,101470.0,14.81
2026-03-29 12:00:00,FR04002,GENNEVILLIERS,48.93,2.29,LE BOURGET,10.57,11.0,48.0,2.6,102640.0,17.02
2026-03-29 12:00:00,FR04004,PARIS 18eme,48.89,2.35,PARIS-MONTSOURIS,7.81,11.7,49.0,2.6,102280.0,20.12
2026-03-29 12:00:00,FR04012,Place Victor Basch,48.83,2.33,PARIS-MONTSOURIS,1.02,11.7,49.0,2.6,102280.0,21.0
2026-03-29 12:00:00,FR04017,NEUILLY-SUR-SEINE,48.88,2.28,PARIS-MONTSOURIS,7.95,11.7,49.0,2.6,102280.0,18.9
2026-03-29 12:00:00,FR04023,CERGY-PONTOISE,49.05,2.04,PONTOISE - AERO,5.0,10.1,59.0,3.2,102130.0,19.9
2026-03-29 12:00:00,FR04024,GONESSE,48.99,2.44,LE BOURGET,2.89,11.0,48.0,2.6,102640.0,16.83
2026-03-29 12:00:00,FR04029,VERSAILLES,48.8,2.13,TOUSSUS LE NOBLE,5.54,10.2,56.0,2.2,101280.0,17.37
2026-03-29 12:00:00,FR04031,Av Champs Elysees,48.87,2.31,PARIS-MONTSOURIS,5.59,11.7,49.0,2.6,102280.0,18.59
2026-03-29 12:00:00,FR04034,VITRY-SUR-SEINE,48.78,2.38,PARIS-MONTSOURIS,5.8,11.7,49.0,2.6,102280.0,19.16
2026-03-29 12:00:00,FR04037,PARIS 13eme,48.83,2.36,PARIS-MONTSOURIS,1.82,11.7,49.0,2.6,102280.0,18.94
2026-03-29 12:00:00,FR04038,Zone Rurale SO,48.58,1.88,TRAPPES,23.32,10.0,51.0,3.4,101130.0,19.49
2026-03-29 12:00:00,FR04048,Zone Rurale Nord,49.1,2.34,LE BOURGET,15.99,11.0,48.0,2.6,102640.0,19.14
2026-03-29 12:00:00,FR04055,PARIS 1er Les Halles,48.86,2.34,PARIS-MONTSOURIS,4.53,11.7,49.0,2.6,102280.0,19.67
2026-03-29 12:00:00,FR04058,Auto A1 -Saint-Denis,48.93,2.36,LE BOURGET,6.98,11.0,48.0,2.6,102640.0,36.97
2026-03-29 12:00:00,FR04063,MANTES-LA-JOLIE,49.0,1.7,PONTOISE - AERO,25.85,10.1,59.0,3.2,102130.0,18.74
2026-03-29 12:00:00,FR04066,Zone rurale Sud,48.36,2.24,ORLY,41.07,11.1,42.0,3.4,102150.0,19.07
2026-03-29 12:00:00,FR04069,MELUN,48.54,2.66,MELUN,7.78,10.8,47.0,2.8,102110.0,19.78
2026-03-29 12:00:00,FR04098,LOGNES,48.84,2.64,LE BOURGET,20.73,11.0,48.0,2.6,102640.0,19.62
2026-03-29 12:00:00,FR04100,VILLEMOMBLE,48.88,2.51,LE BOURGET,11.13,11.0,48.0,2.6,102640.0,19.28
2026-03-29 12:00:00,FR04101,CHAMPIGNY-SUR-MARNE,48.82,2.52,PARIS-MONTSOURIS,13.17,11.7,49.0,2.6,102280.0,19.66
2026-03-29 12:00:00,FR04118,Place de l'Opéra,48.87,2.33,PARIS-MONTSOURIS,5.42,11.7,49.0,2.6,102280.0,20.52
2026-03-29 12:00:00,FR04122,RN6-MELUN,48.53,2.65,MELUN,9.34,10.8,47.0,2.8,102110.0,24.36
2026-03-29 12:00:00,FR04131,Boulevard Haussmann,48.87,2.33,PARIS-MONTSOURIS,5.77,11.7,49.0,2.6,102280.0,19.69
2026-03-29 12:00:00,FR04149,MONTGERON,48.71,2.46,ORLY,4.59,11.1,42.0,3.4,102150.0,19.24
2026-03-29 12:00:00,FR04150,LA DEFENSE,48.89,2.24,PARIS-MONTSOURIS,10.52,11.7,49.0,2.6,102280.0,16.79
2026-03-29 12:00:00,FR04156,BOBIGNY,48.9,2.45,LE BOURGET,7.43,11.0,48.0,2.6,102640.0,17.66
2026-03-29 12:00:00,FR04158,Zone Rurale NO,49.06,1.87,PONTOISE - AERO,12.14,10.1,59.0,3.2,102130.0,19.22
2026-03-29 12:00:00,FR04173,RD934 Coulommiers,48.81,3.08,MELUN,36.8,10.8,47.0,2.8,102110.0,18.06
2026-03-29 12:00:00,FR04179,PARIS Stade Lenglen,48.83,2.27,PARIS-MONTSOURIS,5.07,11.7,49.0,2.6,102280.0,17.68
2026-03-29 12:00:00,FR04180,RN20 - MONTLHERY,48.64,2.27,ORLY,12.73,11.1,42.0,3.4,102150.0,24.28
2026-03-29 12:00:00,FR04181,RAMBOUILLET,48.63,1.83,TRAPPES,20.43,10.0,51.0,3.4,101130.0,19.28
