datetime,code_site,nom_site,latitude_pollution,longitude_pollution,station_meteo,distance_km,NO2,O3,PM10,PM25,temperature,humidity,wind_speed,pressure
2026-03-27 15:00:00,FR03037,VALLEE HUVEAUNE,43.28334,5.511384,MARIGNANE,29.41,,76.0,,,285.75,40.0,13.5,100840.0
2026-03-27 15:00:00,FR03043,MARSEILLE 5 AVENUES,43.305286,5.394716,MARIGNANE,20.62,10.5,77.8,7.1,2.9,285.75,40.0,13.5,100840.0
2026-03-27 15:00:00,FR03048,AIX PLATANES,43.55578,5.461232,MARIGNANE,23.74,,80.5,,,285.75,40.0,13.5,100840.0
2026-03-27 15:00:00,FR03064,LA VALETTE/LA GARDE,43.135902,6.011513,HYERES,11.68,,84.6,,3.7,288.95,35.0,6.9,100970.0
2026-03-27 15:00:00,FR03068,TOULON FOCH,43.12682,5.921605,HYERES,18.53,31.3,,14.1,4.0,288.95,35.0,6.9,100970.0
2026-03-27 15:00:00,FR03070,ESTEREL,43.437874,6.76839,CANNES,19.74,0.0,93.5,,3.8,289.65,38.0,5.3,100860.0
2026-03-27 15:00:00,FR03071,TOULON CLARET,43.13111,5.924184,HYERES,18.4,4.3,94.2,14.0,4.4,288.95,35.0,6.9,100970.0
2026-03-27 15:00:00,FR03080,AVIGNON   MAIRIE,43.949673,4.804341,AVIGNON,8.94,3.5,89.1,13.7,5.2,284.05,38.0,14.7,100980.0
2026-03-27 15:00:00,FR03084,LE PONTET,43.960144,4.856731,AVIGNON,6.55,6.6,,,,284.05,38.0,14.7,100980.0
2026-03-27 15:00:00,FR03086,APT,43.88012,5.362038,CARPENTRAS,33.21,,87.9,,,284.05,39.0,9.3,100180.0
2026-03-27 15:00:00,FR03088,CARPENTRAS,44.06035,5.067413,CARPENTRAS,2.69,,83.1,,,284.05,39.0,9.3,100180.0
2026-03-27 15:00:00,FR03091,Avignon Rocade De Gaulle,43.9314,4.826875,AVIGNON,6.45,4.9,,33.1,9.8,284.05,38.0,14.7,100980.0
2026-03-27 15:00:00,FR04002,GENNEVILLIERS,48.93032,2.29435,LE BOURGET,10.57,13.4,,11.7,6.5,283.75,52.0,3.6,101750.0
2026-03-27 15:00:00,FR04004,PARIS 18eme,48.891666,2.346667,PARIS-MONTSOURIS,7.81,12.8,77.4,11.5,5.0,284.05,50.0,2.5,101390.0
2026-03-27 15:00:00,FR04012,Place Victor Basch,48.827778,2.3275,PARIS-MONTSOURIS,1.02,26.0,,28.0,,284.05,50.0,2.5,101390.0
2026-03-27 15:00:00,FR04014,PARIS 12eme,48.837223,2.3939,PARIS-MONTSOURIS,4.45,13.4,,,,284.05,50.0,2.5,101390.0
2026-03-27 15:00:00,FR04017,NEUILLY-SUR-SEINE,48.88139,2.278056,PARIS-MONTSOURIS,7.95,14.2,71.4,,,284.05,50.0,2.5,101390.0
2026-03-27 15:00:00,FR04018,AUBERVILLIERS,48.9039,2.3847,LE BOURGET,7.72,16.8,,,,283.75,52.0,3.6,101750.0
2026-03-27 15:00:00,FR04023,CERGY-PONTOISE,49.04639,2.043056,PONTOISE - AERO,5.0,,82.5,13.0,,283.55,59.0,3.0,101200.0
2026-03-27 15:00:00,FR04024,GONESSE,48.99083,2.444722,LE BOURGET,2.89,14.0,,,8.9,283.75,52.0,3.6,101750.0
2026-03-27 15:00:00,FR04029,VERSAILLES,48.799168,2.130556,TOUSSUS LE NOBLE,5.54,7.0,83.1,,,284.05,59.0,2.6,100380.0
2026-03-27 15:00:00,FR04031,Av Champs Elysees,48.86877,2.311231,PARIS-MONTSOURIS,5.59,26.0,,,3.3,284.05,50.0,2.5,101390.0
2026-03-27 15:00:00,FR04034,VITRY-SUR-SEINE,48.775898,2.375788,PARIS-MONTSOURIS,5.8,11.4,77.9,11.9,7.1,284.05,50.0,2.5,101390.0
2026-03-27 15:00:00,FR04037,PARIS 13eme,48.82861,2.360278,PARIS-MONTSOURIS,1.82,12.1,74.9,,,284.05,50.0,2.5,101390.0
2026-03-27 15:00:00,FR04038,Zone Rurale SO,48.581944,1.883333,TRAPPES,23.32,5.1,86.2,,,283.25,55.0,2.3,100220.0
2026-03-27 15:00:00,FR04048,Zone Rurale Nord,49.100277,2.343889,LE BOURGET,15.99,,78.7,9.5,5.5,283.75,52.0,3.6,101750.0
2026-03-27 15:00:00,FR04049,LES ULIS,48.679443,2.165556,TOUSSUS LE NOBLE,8.79,,83.3,,,284.05,59.0,2.6,100380.0
2026-03-27 15:00:00,FR04051,ARGENTEUIL,48.95139,2.223611,LE BOURGET,15.0,17.4,,,,283.75,52.0,3.6,101750.0
2026-03-27 15:00:00,FR04055,PARIS 1er Les Halles,48.86212,2.344616,PARIS-MONTSOURIS,4.53,11.3,76.3,19.2,8.5,284.05,50.0,2.5,101390.0
2026-03-27 15:00:00,FR04058,Auto A1 -Saint-Denis,48.925278,2.356667,LE BOURGET,6.98,78.4,,39.1,10.9,283.75,52.0,3.6,101750.0
2026-03-27 15:00:00,FR04059,SAINT-DENIS,48.93722,2.361667,LE BOURGET,5.87,17.9,,,,283.75,52.0,3.6,101750.0
2026-03-27 15:00:00,FR04060,PARIS 7eme,48.8572,2.2933,PARIS-MONTSOURIS,5.12,11.5,,,,284.05,50.0,2.5,101390.0
2026-03-27 15:00:00,FR04063,MANTES-LA-JOLIE,48.9964,1.7033,PONTOISE - AERO,25.85,8.0,75.9,,,283.55,59.0,3.0,101200.0
2026-03-27 15:00:00,FR04066,Zone rurale Sud,48.364166,2.236944,ORLY,41.07,,84.6,11.2,7.2,283.15,52.0,3.6,101270.0
2026-03-27 15:00:00,FR04069,MELUN,48.54139,2.661389,MELUN,7.78,18.0,71.5,,,283.85,43.0,1.4,101260.0
2026-03-27 15:00:00,FR04071,Rue Bonaparte,48.856388,2.335278,PARIS-MONTSOURIS,3.87,22.7,,,,284.05,50.0,2.5,101390.0
2026-03-27 15:00:00,FR04098,LOGNES,48.84028,2.635278,LE BOURGET,20.73,11.2,78.0,9.2,,283.75,52.0,3.6,101750.0
2026-03-27 15:00:00,FR04099,NOGENT-SUR-MARNE,48.840557,2.484444,PARIS-MONTSOURIS,10.94,,,34.6,,284.05,50.0,2.5,101390.0
2026-03-27 15:00:00,FR04100,VILLEMOMBLE,48.881947,2.507222,LE BOURGET,11.13,17.0,68.5,,,283.75,52.0,3.6,101750.0
2026-03-27 15:00:00,FR04101,CHAMPIGNY-SUR-MARNE,48.816387,2.5175,PARIS-MONTSOURIS,13.17,18.0,74.5,,,284.05,50.0,2.5,101390.0
2026-03-27 15:00:00,FR04118,Place de l'Opéra,48.870274,2.3325,PARIS-MONTSOURIS,5.42,26.9,,23.2,,284.05,50.0,2.5,101390.0
2026-03-27 15:00:00,FR04122,RN6-MELUN,48.528057,2.653611,MELUN,9.34,42.9,,25.4,10.2,283.85,43.0,1.4,101260.0
2026-03-27 15:00:00,FR04131,Boulevard Haussmann,48.873333,2.330278,PARIS-MONTSOURIS,5.77,22.9,,19.4,4.7,284.05,50.0,2.5,101390.0
2026-03-27 15:00:00,FR04141,Quai des Celestins,48.85278,2.360556,PARIS-MONTSOURIS,3.84,26.3,,,,284.05,50.0,2.5,101390.0
2026-03-27 15:00:00,FR04142,Zone Rurale Nord-Est,49.028057,2.750278,ROISSY,15.81,,72.8,,,283.55,42.0,4.5,100980.0
2026-03-27 15:00:00,FR04149,MONTGERON,48.7067,2.4572,ORLY,4.59,12.7,76.4,,,283.15,52.0,3.6,101270.0
2026-03-27 15:00:00,FR04150,LA DEFENSE,48.891388,2.240556,PARIS-MONTSOURIS,10.52,13.1,,,7.7,284.05,50.0,2.5,101390.0
2026-03-27 15:00:00,FR04156,BOBIGNY,48.902504,2.4525,LE BOURGET,7.43,14.3,,13.3,7.2,283.75,52.0,3.6,101750.0
2026-03-27 15:00:00,FR04158,Zone Rurale NO,49.063087,1.866381,PONTOISE - AERO,12.14,,76.5,9.8,,283.55,59.0,3.0,101200.0
2026-03-27 15:00:00,FR04173,RD934 Coulommiers,48.8059,3.084158,MELUN,36.8,,,23.9,8.3,283.85,43.0,1.4,101260.0
2026-03-27 15:00:00,FR04179,PARIS Stade Lenglen,48.830387,2.269889,PARIS-MONTSOURIS,5.07,9.8,,10.9,,284.05,50.0,2.5,101390.0
2026-03-27 15:00:00,FR04180,RN20 - MONTLHERY,48.64093,2.26872,ORLY,12.73,52.5,,,11.0,283.15,52.0,3.6,101270.0
2026-03-27 15:00:00,FR04181,RAMBOUILLET,48.63373,1.830529,TRAPPES,20.43,,79.1,10.1,7.3,283.25,55.0,2.3,100220.0
2026-03-27 15:00:00,FR04319,TREMBLAY-EN-FRANCE,48.95555,2.575278,ROISSY,7.27,15.6,75.4,14.7,,283.55,42.0,4.5,100980.0
2026-03-27 15:00:00,FR04323,EVRY,48.62722,2.429167,ORLY,10.37,17.3,,,,283.15,52.0,3.6,101270.0
2026-03-27 15:00:00,FR04324,Zone Rurale Est,48.761665,3.058333,MELUN,32.5,,84.6,,,283.85,43.0,1.4,101260.0
2026-03-27 15:00:00,FR04328,Zone Rurale SE,48.3547,2.6453,MELUN,28.54,5.5,83.2,6.4,4.6,283.85,43.0,1.4,101260.0
2026-03-27 15:00:00,FR04329,Bld peripherique Est,48.838615,2.412781,PARIS-MONTSOURIS,5.8,35.2,,19.2,8.0,284.05,50.0,2.5,101390.0
2026-03-27 15:00:00,FR05040,Honfleur Sce Tech.,49.415108,0.2437,ST GATIEN DES B,7.9,,67.8,53.9,,283.05,80.0,3.7,100560.0
2026-03-27 15:00:00,FR05074,Le Havre Ec. Herriot,49.48963,0.100703,OCTEVILLE,4.87,7.8,64.9,7.4,4.4,283.15,85.0,4.7,101150.0
2026-03-27 15:00:00,FR05080,Rogerville Mairie,49.50362,0.266872,OCTEVILLE,13.06,,62.9,,,283.15,85.0,4.7,101150.0
2026-03-27 15:00:00,FR05082,Touques,49.348,0.109253,ST GATIEN DES B,4.57,,67.1,,,283.05,80.0,3.7,100560.0
2026-03-27 15:00:00,FR05083,Gonfreville l Orcher,49.50273,0.232486,OCTEVILLE,10.71,15.7,,7.2,4.2,283.15,85.0,4.7,101150.0
2026-03-27 15:00:00,FR05084,NDGravenchon Pasteur,49.493332,0.571853,ST GATIEN DES B,32.6,13.1,,7.6,,283.05,80.0,3.7,100560.0
2026-03-27 15:00:00,FR05087,Maison Parc Brotonne,49.498417,0.758697,ROUEN-BOOS,32.67,3.6,72.5,12.5,1.9,283.35,68.0,4.5,100360.0
2026-03-27 15:00:00,FR05089,Le Havre Lafaurie-montant,49.500187,0.110903,OCTEVILLE,3.9,7.0,,19.2,9.8,283.15,85.0,4.7,101150.0
2026-03-27 15:00:00,FR05090,Le Havre ville-haute,49.514687,0.100645,OCTEVILLE,2.14,6.0,68.3,6.6,4.8,283.15,85.0,4.7,101150.0
2026-03-27 15:00:00,FR06001,Valenciennes Acacias,50.35853,3.50804,LILLE-LESQUIN,37.38,,,9.4,,283.55,53.0,6.1,101580.0
2026-03-27 15:00:00,FR06003,Douai Theuriet,50.37822,3.06586,LILLE-LESQUIN,21.44,10.3,,11.4,7.9,283.55,53.0,6.1,101580.0
2026-03-27 15:00:00,FR06006,Valenciennes Wallon,50.36425,3.52273,LILLE-LESQUIN,37.81,26.9,,10.8,6.7,283.55,53.0,6.1,101580.0
2026-03-27 15:00:00,FR06011,Denain Villars,50.32276,3.39593,LILLE-LESQUIN,34.67,10.9,72.4,10.9,7.1,283.55,53.0,6.1,101580.0
2026-03-27 15:00:00,FR06133,Cartignies,50.09225,3.85003,ST QUENTIN,55.23,1.5,82.0,6.5,4.2,282.05,53.0,5.0,101100.0
2026-03-27 15:00:00,FR07004,Montferrand,45.79728,3.113833,CLERMONT-FD,2.99,6.4,88.9,6.7,3.3,281.95,40.0,7.2,98260.0
2026-03-27 15:00:00,FR07022,Paray le Fresil,46.652668,3.600667,ST YAN,41.83,1.8,88.5,4.5,3.1,282.25,36.0,7.0,99320.0
2026-03-27 15:00:00,FR07031,Rageade,45.10472,3.277361,LE PUY-LOUDES,38.35,,92.8,4.3,3.3,277.45,46.0,11.0,92180.0
2026-03-27 15:00:00,FR07051,Beaulieu,45.769,3.155,CLERMONT-FD,2.03,3.7,,5.5,3.5,281.95,40.0,7.2,98260.0
2026-03-27 15:00:00,FR07052,Aurillac-Lagarde,44.92008,2.441082,AURILLAC,3.62,3.8,95.6,5.4,2.2,281.15,37.0,7.7,94570.0
2026-03-27 15:00:00,FR07053,Edouard Michelin,45.780434,3.111592,CLERMONT-FD,3.01,10.9,,,,281.95,40.0,7.2,98260.0
2026-03-27 15:00:00,FR07054,Le Puy-Causans,45.039,3.887001,LE PUY-LOUDES,10.44,7.8,84.4,2.9,,277.45,46.0,11.0,92180.0
2026-03-27 15:00:00,FR07056,Pays du Mezenc,44.98377,4.226006,LE PUY-LOUDES,37.68,,84.1,,,277.45,46.0,11.0,92180.0
2026-03-27 15:00:00,FR07057,Moulins Centre,46.561974,3.3406389,VICHY-CHARMEIL,44.18,2.3,94.7,9.2,7.4,281.85,40.0,4.8,99240.0
2026-03-27 15:00:00,FR07058,Montluçon,46.34072,2.593945,GUERET-ST LAURENT,52.78,9.1,83.7,4.2,2.4,281.85,47.0,4.6,97940.0
2026-03-27 15:00:00,FR07059,Vichy,46.130432,3.425694,VICHY-CHARMEIL,4.54,5.1,88.3,5.7,3.0,281.85,40.0,4.8,99240.0
2026-03-27 15:00:00,FR07060,Royat Périurbaine,45.76411,3.046111,CLERMONT-FD,8.39,3.2,96.1,,,281.95,40.0,7.2,98260.0
2026-03-27 15:00:00,FR07061,Riom Périurbaine,45.89674,3.122254,CLERMONT-FD,12.4,4.2,87.5,8.3,,281.95,40.0,7.2,98260.0
2026-03-27 15:00:00,FR08003,Montpellier Chaptal,43.6113,3.86626,MONTPELLIER-AEROPORT,8.84,3.7,,,,286.85,25.0,10.8,101490.0
2026-03-27 15:00:00,FR08016,Montpellier Prés d'Arènes,43.5915,3.88681,MONTPELLIER-AEROPORT,6.5,4.1,103.4,6.7,2.3,286.85,25.0,10.8,101490.0
2026-03-27 15:00:00,FR08017,Montpellier Périurbaine Sud (Lattes),43.5705,3.9118,MONTPELLIER-AEROPORT,4.31,,103.3,,,286.85,25.0,10.8,101490.0
2026-03-27 15:00:00,FR08018,Montpellier St Gely,43.6926,3.80021,MONTPELLIER-AEROPORT,18.51,,99.9,,,286.85,25.0,10.8,101490.0
2026-03-27 15:00:00,FR08020,Lunel Viel,43.6758,4.08838,MONTPELLIER-AEROPORT,14.9,2.4,,7.5,2.6,286.85,25.0,10.8,101490.0
2026-03-27 15:00:00,FR08022,Agathois-piscénois,43.2875,3.50484,BEZIERS-VIAS,12.9,2.4,101.0,,,287.35,23.0,10.9,101500.0
2026-03-27 15:00:00,FR08023,Biterrois-Narbonnais,43.4068,3.18878,BEZIERS-VIAS,16.26,,98.6,,,287.35,23.0,10.9,101500.0
2026-03-27 15:00:00,FR08209,Saze Gard Rhodanien2,43.9426,4.67958,AVIGNON,18.19,,89.9,,,284.05,38.0,14.7,100980.0
2026-03-27 15:00:00,FR08614,Nimes Gauzy,43.8344,4.3744,NIMES-COURBESSAC,3.57,5.4,94.5,7.2,2.7,285.55,26.0,9.8,100760.0
2026-03-27 15:00:00,FR08617,Nimes La Calmette,43.9254,4.26581,NIMES-COURBESSAC,13.6,,91.9,,,285.55,26.0,9.8,100760.0
2026-03-27 15:00:00,FR08712,Perpignan St Esteve,42.7198,2.83988,PERPIGNAN,3.31,,98.6,,,287.05,25.0,13.0,101190.0
2026-03-27 15:00:00,FR08714,Perpignan Les Carmes,42.6955,2.90053,PERPIGNAN,5.16,6.9,93.0,10.6,3.4,287.05,25.0,13.0,101190.0
2026-03-27 15:00:00,FR09003,place de VERDUN,46.162647,-1.153684,LA ROCHELLE-ILE DE RE,3.49,12.0,82.9,9.5,10.0,284.65,54.0,3.9,102290.0
2026-03-27 15:00:00,FR09008,Aytré,46.135136,-1.117086,LA ROCHELLE-ILE DE RE,7.55,4.4,88.5,12.8,,284.65,54.0,3.9,102290.0
2026-03-27 15:00:00,FR09015,Les Couronneries,46.58696,0.358458,POITIERS-BIARD,3.46,4.9,92.6,8.0,,285.15,41.0,2.9,100980.0
2026-03-27 15:00:00,FR09103,Square Pablo Casals,45.647427,0.167162,COGNAC,37.59,7.4,85.9,6.7,3.8,286.45,30.0,4.4,102060.0
2026-03-27 15:00:00,FR09106,ANGOULEME-GAMBETTA,45.651463,0.162391,COGNAC,37.2,23.0,,12.9,,286.45,30.0,4.4,102060.0
2026-03-27 15:00:00,FR09203,La Pallice3 LR,46.161633,-1.211229,LA ROCHELLE-ILE DE RE,2.29,,,11.0,4.1,284.65,54.0,3.9,102290.0
2026-03-27 15:00:00,FR09302,Zoodyssée Chizé,46.143234,-0.395913,NIORT,19.19,2.3,90.6,17.1,5.2,286.15,40.0,2.3,101700.0
2026-03-27 15:00:00,FR09303,Niort Venise,46.320026,-0.482861,NIORT,6.37,2.4,90.7,5.6,3.4,286.15,40.0,2.3,101700.0
2026-03-27 15:00:00,FR09304,AIRVAULT - Stade Laillé,46.823795,-0.135634,POITIERS-BIARD,42.79,3.8,80.2,12.9,,285.15,41.0,2.9,100980.0
2026-03-27 15:00:00,FR09305,Niort - Tassigny,46.33388,-0.471878,NIORT,5.86,43.7,,15.6,,286.15,40.0,2.3,101700.0
2026-03-27 15:00:00,FR09403,Poitiers-Le Nain,46.591232,0.34039,POITIERS-BIARD,2.01,24.2,,12.8,,285.15,41.0,2.9,100980.0
2026-03-27 15:00:00,FR09404,Poitiers Centre  Augouard,46.584,0.345582,POITIERS-BIARD,2.63,13.7,82.9,8.6,5.3,285.15,41.0,2.9,100980.0
2026-03-27 15:00:00,FR10004,Malo-les-Bains,51.04858,2.42004,DUNKERQUE,5.69,,,7.8,5.3,283.15,83.0,6.5,101840.0
2026-03-27 15:00:00,FR10016,Calais Berthelot,50.94729,1.84308,BOULOGNE-SEM,29.37,11.3,,11.3,7.2,281.95,92.0,7.7,101250.0
2026-03-27 15:00:00,FR10017,St Pol mer - cheminots,51.03276,2.332358,DUNKERQUE,2.61,8.0,68.6,8.7,5.8,283.15,83.0,6.5,101840.0
2026-03-27 15:00:00,FR10025,Sangatte,50.94989,1.76917,BOULOGNE-SEM,26.94,,76.3,13.0,,281.95,92.0,7.7,101250.0
2026-03-27 15:00:00,FR10029,Cappelle la Grande,50.99594,2.36627,DUNKERQUE,6.92,,,16.8,,283.15,83.0,6.5,101840.0
2026-03-27 15:00:00,FR10030,Boulogne Diderot,50.71703,1.605913,BOULOGNE-SEM,1.78,15.9,,15.2,8.5,281.95,92.0,7.7,101250.0
2026-03-27 15:00:00,FR10032,Outreau,50.69435,1.57657,BOULOGNE-SEM,4.54,,77.7,18.0,,281.95,92.0,7.7,101250.0
2026-03-27 15:00:00,FR10034,Grande-synthe,51.02446,2.30215,DUNKERQUE,4.36,,,9.5,,283.15,83.0,6.5,101840.0
2026-03-27 15:00:00,FR10041,St Omer Ribot,50.74823,2.25978,DUNKERQUE,34.66,,,15.3,,283.15,83.0,6.5,101840.0
2026-03-27 15:00:00,FR10132,Campagne les B.,50.61048,1.99145,LE-TOUQUET,28.14,4.6,77.8,16.7,,282.95,82.0,5.2,101900.0
2026-03-27 15:00:00,FR11026,Halluin stade,50.775482,3.12568,LILLE-LESQUIN,22.93,8.8,68.6,,,283.55,53.0,6.1,101580.0
2026-03-27 15:00:00,FR11034,Roubaix Serres,50.706535,3.18066,LILLE-LESQUIN,16.28,26.1,,20.0,10.0,283.55,53.0,6.1,101580.0
2026-03-27 15:00:00,FR11038,Tourcoing Houpline,50.733334,3.173611,LILLE-LESQUIN,18.94,15.9,71.7,13.0,8.9,283.55,53.0,6.1,101580.0
2026-03-27 15:00:00,FR11114,Wattignies,50.59774,3.04946,LILLE-LESQUIN,4.58,9.9,73.4,13.2,9.0,283.55,53.0,6.1,101580.0
2026-03-27 15:00:00,FR12004,Toulouse école m. Jacquier,43.575695,1.418064,TOULOUSE-BLAGNAC,5.95,3.7,90.6,7.8,3.9,286.15,36.0,9.4,100390.0
2026-03-27 15:00:00,FR12020,Peyrusse Vieille,43.6287,0.179069,AUCH,34.61,,92.4,3.1,1.6,286.15,32.0,3.7,100750.0
2026-03-27 15:00:00,FR12021,Toulouse Mazades,43.623608,1.438531,TOULOUSE-BLAGNAC,4.81,,,7.4,3.5,286.15,36.0,9.4,100390.0
2026-03-27 15:00:00,FR12026,Albi Delmas,43.92777,2.145897,ALBI,2.78,2.9,,,1.7,286.05,25.0,5.5,99990.0
2026-03-27 15:00:00,FR12029,Gaudonville,43.883934,0.845617,AUCH,29.24,,92.3,,,286.15,32.0,3.7,100750.0
2026-03-27 15:00:00,FR12030,Toulouse Berthelot,43.587345,1.444003,TOULOUSE-BLAGNAC,6.45,3.1,90.9,7.8,3.7,286.15,36.0,9.4,100390.0
2026-03-27 15:00:00,FR12031,Belesta en Lauragais,43.44139,1.821944,TOULOUSE-BLAGNAC,40.93,,89.3,,,286.15,36.0,9.4,100390.0
2026-03-27 15:00:00,FR12039,Toulouse-SETMI Eisenhower,43.56158,1.393261,TOULOUSE-BLAGNAC,6.71,,,7.8,,286.15,36.0,9.4,100390.0
2026-03-27 15:00:00,FR12040,Toulouse SETMI Chapitre,43.556374,1.403964,TOULOUSE-BLAGNAC,7.47,,,10.6,,286.15,36.0,9.4,100390.0
2026-03-27 15:00:00,FR12041,Montgiscard SICOVAL,43.457306,1.571469,TOULOUSE-BLAGNAC,23.93,,88.6,,,286.15,36.0,9.4,100390.0
2026-03-27 15:00:00,FR12042,Lourdes Lapaca,43.09625,-0.040497,TARBES-LOURDES-PYRENEES,10.72,3.0,93.4,5.8,2.1,285.65,34.0,3.7,97930.0
2026-03-27 15:00:00,FR12044,Toulouse - Aéroport Blagnac côté trafic,43.633476,1.375717,TOULOUSE-BLAGNAC,1.41,6.0,,5.4,,286.15,36.0,9.4,100390.0
2026-03-27 15:00:00,FR12047,Bessières-ECONOTRE,43.80314,1.595475,TOULOUSE-BLAGNAC,26.71,,,5.1,,286.15,36.0,9.4,100390.0
2026-03-27 15:00:00,FR12052,Tarbes lycée Dupuy,43.230297,0.062339,TARBES-LOURDES-PYRENEES,6.9,2.4,92.1,5.0,2.2,285.65,34.0,3.7,97930.0
2026-03-27 15:00:00,FR12053,Castres stadeTravet,43.610497,2.23015,ALBI,35.04,1.7,92.8,5.1,2.1,286.05,25.0,5.5,99990.0
2026-03-27 15:00:00,FR12054,Toulouse Rte Albi,43.643944,1.468244,TOULOUSE-BLAGNAC,7.63,11.4,,10.0,4.9,286.15,36.0,9.4,100390.0
2026-03-27 15:00:00,FR12085,Toulouse Port de l'Embouchure,43.610386,1.4152,TOULOUSE-BLAGNAC,3.16,30.5,,26.4,9.9,286.15,36.0,9.4,100390.0
2026-03-27 15:00:00,FR12095,Rodez Camonil,44.35699,2.5707042,RODEZ-AVEYRON,9.18,12.6,90.1,68.5,9.1,281.45,34.0,7.4,95140.0
2026-03-27 15:00:00,FR14008,REVIN,49.90778,4.63,CHARLEVILLE-MEZ,13.93,2.4,82.0,8.4,6.0,281.85,49.0,3.4,100530.0
2026-03-27 15:00:00,FR14010,BETHENY,49.28222,4.051111,REIMS-PRUNAY,11.05,9.0,83.9,12.3,,282.65,45.0,2.5,101190.0
2026-03-27 15:00:00,FR14011,DOUMER,49.250732,4.023064,REIMS-PRUNAY,10.63,34.5,,22.0,5.0,282.65,45.0,2.5,101190.0
2026-03-27 15:00:00,FR14012,Jean d Aulan,49.224167,4.020556,REIMS-PRUNAY,9.92,6.2,86.0,15.9,3.1,282.65,45.0,2.5,101190.0
2026-03-27 15:00:00,FR14022,CHALONS,48.962223,4.36,VATRY-AERO,25.05,5.6,79.4,5.8,,281.95,49.0,0.7,100360.0
2026-03-27 15:00:00,FR14028,Rempart Perrier,49.0461,3.955911,REIMS-PRUNAY,23.28,31.4,,13.9,6.9,282.65,45.0,2.5,101190.0
2026-03-27 15:00:00,FR14031,Troyes La Tour ,48.301666,4.076944,TROYES-BARBEREY,4.93,9.7,,,,282.15,45.0,1.7,100960.0
2026-03-27 15:00:00,FR14032,ST PARRES AUX TERTRE,48.299168,4.117222,TROYES-BARBEREY,7.73,,89.5,,,282.15,45.0,1.7,100960.0
2026-03-27 15:00:00,FR14033,STE SAVINE,48.295002,4.050278,TROYES-BARBEREY,3.99,7.0,,9.8,4.3,282.15,45.0,1.7,100960.0
2026-03-27 15:00:00,FR14042,St DIZIER L. Michel,48.645836,4.966111,ST-DIZIER,4.86,6.7,80.9,,,282.35,44.0,3.3,100590.0
2026-03-27 15:00:00,FR14051,CHARLEVILLE,49.745277,4.719167,CHARLEVILLE-MEZ,6.87,4.8,78.3,9.3,,281.85,49.0,3.4,100530.0
2026-03-27 15:00:00,FR15018,Voiron Urbain,45.360176,5.589419,GRENOBLE-ST GEOIRS,21.57,4.9,89.6,7.8,,280.35,47.0,8.9,97270.0
2026-03-27 15:00:00,FR15031,Le Casset2,44.997,6.4694,VILLAR ST PANCRACE,18.69,,100.0,,,276.85,31.0,4.8,86310.0
2026-03-27 15:00:00,FR15038,St Martin d'Heres,45.1828,5.7531,GRENOBLE-ST GEOIRS,39.88,,72.7,5.4,3.9,280.35,47.0,8.9,97270.0
2026-03-27 15:00:00,FR15043,Grenoble Les Frenes,45.1619,5.7356,GRENOBLE-ST GEOIRS,39.97,2.8,75.4,5.3,3.5,280.35,47.0,8.9,97270.0
2026-03-27 15:00:00,FR15045,Grenoble PeriurbSud,45.0578,5.6767,GRENOBLE-ST GEOIRS,44.38,4.5,55.9,4.0,,280.35,47.0,8.9,97270.0
2026-03-27 15:00:00,FR15046,Grenoble Boulevards,45.18069,5.720625,GRENOBLE-ST GEOIRS,37.83,18.8,,13.2,,280.35,47.0,8.9,97270.0
2026-03-27 15:00:00,FR15048,Gresivaudan Periurb,45.2797,5.8822,CHAMBERY-AIX,40.21,3.3,81.9,5.2,3.3,282.15,44.0,8.9,99110.0
2026-03-27 15:00:00,FR15053,Rocade Sud Eybens,45.15467,5.74523,GRENOBLE-ST GEOIRS,41.04,33.0,,17.8,3.5,280.35,47.0,8.9,97270.0
2026-03-27 15:00:00,FR16017,Nord-Est Alsace,48.919357,8.158458,STRASBOURG-ENTZHEIM,55.99,4.7,82.8,,,281.45,41.0,1.1,100530.0
2026-03-27 15:00:00,FR16029,Strasbourg Nord,48.610363,7.781631,STRASBOURG-ENTZHEIM,12.4,5.7,89.4,7.1,4.8,281.45,41.0,1.1,100530.0
2026-03-27 15:00:00,FR16031,Vosges du Nord,48.85731,7.314175,STRASBOURG-ENTZHEIM,41.77,,87.2,,,281.45,41.0,1.1,100530.0
2026-03-27 15:00:00,FR16034,Strasbourg Clemenceau,48.59043,7.744983,STRASBOURG-ENTZHEIM,8.94,18.7,,12.1,,281.45,41.0,1.1,100530.0
2026-03-27 15:00:00,FR16041,Strasbourg Sud 2,48.5157,7.687819,STRASBOURG-ENTZHEIM,5.13,,94.0,,,281.45,41.0,1.1,100530.0
2026-03-27 15:00:00,FR16054,Colmar Centre,48.074444,7.3505554,COLMAR-MEYENHEIM,16.76,18.0,,11.6,5.9,280.25,42.0,2.6,99790.0
2026-03-27 15:00:00,FR16060,C.C.3 Frontières,47.594913,7.568175,BALE-MULHOUSE,4.87,4.8,,,,279.95,41.0,2.8,98970.0
2026-03-27 15:00:00,FR16064,Colmar Sud,48.065414,7.333139,COLMAR-MEYENHEIM,16.19,,87.1,,,280.25,42.0,2.6,99790.0
2026-03-27 15:00:00,FR16065,Mulhouse Est,47.723106,7.341603,BALE-MULHOUSE,17.47,,81.9,,,279.95,41.0,2.8,98970.0
